,trend,trend_squared,trend_cubed,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_13,lag_14,lag_15,lag_17,lag_19,lag_20,lag_22,lag_24,lag_26,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-03-05,795.0,632025.0,502459875.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8906165093267404,0.4547551355561058,0.8100248628547753,-0.5863955333706956,-0.15389057670406148,-0.9880878960910772,-0.9499899229945009,-0.3122805568857948,-0.7101350157125358,0.7040655221348057,0.30411483232751724,0.9526353808033827,9.40060272,9.699044387,7.91260272,5.26060272,5.30860272,5.26060272,10.081094387,9.657194387,5.47660272,8.23660272,9.42460272,9.12460272,6.79660272,6.90460272,8.22460272,6.73660272,9.22090272,9.657194387,7.560450339142856,7.445425934357144,8.301476828666667,2.239301187276919,5.26060272,10.081094387,51,8.8,5.8,-0.2,16.4,32.0,202,5.51,0.82,0.0,0.0,40451.97,13886.6,0.95,3.15,1.1,0.0,0.0,1.1,10.0,2.7,0,0
2024-03-06,796.0,633616.0,504358336.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8982917515547529,0.43939950965914154,0.7894179103280197,-0.6138561418226121,-0.204552066126201,-0.9788556850953578,-0.9691780654392537,-0.2463612742933145,-0.6471606673266058,0.7623536388483905,0.4004539056512668,0.9163169044870045,9.43660272,9.40060272,9.699044387,7.91260272,5.26060272,5.30860272,5.26060272,10.081094387,6.544602719999999,5.47660272,8.23660272,9.657194387,6.68860272,6.79660272,8.22460272,8.881094387,5.33260272,13.167889549,7.468380101,7.531140220071428,8.137442281033334,2.128919196954777,5.26060272,9.699044387,3,10.2,8.4,-1.9,8.8,15.8,149,10.13,1.28,0.0,0.0,40683.02,35271.06,3.4,3.45,0.0,0.0,0.0,0.0,0.0,1.3,0,0
2024-03-07,797.0,635209.0,506261573.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9057022630804714,0.42391439070986076,0.7678804460366001,-0.6405931786981751,-0.25467112024122857,-0.9670277247913204,-0.9837979515735163,-0.1792807588107359,-0.5794210982045639,0.8150283375168111,0.49254806795386413,0.8702852410301554,5.23660272,9.43660272,9.40060272,9.699044387,7.91260272,5.26060272,5.30860272,5.26060272,5.26060272,6.544602719999999,5.47660272,9.42460272,9.12460272,6.68860272,6.90460272,8.22460272,6.73660272,9.22090272,7.464951529571429,7.513997362928571,7.898362281033332,2.1330826172290793,5.23660272,9.699044387,3,9.9,5.7,-2.9,17.7,34.2,86,12.74,1.66,0.0,0.0,40913.91,36585.08,3.55,3.55,0.0,0.0,0.0,0.0,0.0,0.2,0,0
2024-03-08,798.0,636804.0,508169592.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9128458599921356,0.40830434224389334,0.7454378568683001,-0.6665751282095632,-0.30411483232751824,-0.9526353808033824,-0.9937806700284985,-0.11135519690480865,-0.5074150932938455,0.8617017599480682,0.5794210982045642,0.8150283375168109,6.43660272,5.23660272,9.43660272,9.40060272,9.699044387,7.91260272,5.26060272,5.30860272,7.92460272,5.26060272,6.544602719999999,8.23660272,9.657194387,9.12460272,6.79660272,8.22460272,8.881094387,5.33260272,7.626094386714286,7.506283077214286,7.791009225466667,1.9801574286867039,5.23660272,9.699044387,3,11.8,7.4,-2.9,28.4,51.1,114,14.27,2.18,0.0,0.0,41144.49,37159.48,3.65,3.65,0.0,0.0,0.0,0.0,0.0,1.6,0,0
2024-03-09,799.0,638401.0,510082399.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197204370389466,0.3925739646141719,0.7221165966101163,-0.6917713646142218,-0.35275208654909473,-0.9357168190404936,-0.9990791668951153,-0.04290475819955472,-0.43167285247378434,0.9020302369860704,0.6601521206712317,0.7511319308705199,5.23660272,6.43660272,5.23660272,9.43660272,9.40060272,9.699044387,7.91260272,5.26060272,8.21260272,7.92460272,5.26060272,5.47660272,9.42460272,9.657194387,6.68860272,6.90460272,8.22460272,6.73660272,7.622665815285714,7.5045687915,7.526632997833333,1.9849507957204227,5.23660272,9.699044387,51,14.0,9.7,1.6,26.5,51.5,133,9.29,2.22,0.0,0.0,41374.59,25966.23,3.6,3.6,0.2,0.0,0.0,0.2,2.0,5.7,1,0
2024-03-10,800.0,640000.0,512000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9263239682514949,0.3767278936351853,0.6979441547663439,-0.7161521883143931,-0.40045390565126615,-0.9163169044870049,-0.9996684675143132,0.025747913654987745,-0.35275208654909596,0.9357168190404932,0.7338853664321986,0.6792733388972937,6.68860272,5.23660272,6.43660272,5.23660272,9.43660272,9.40060272,9.699044387,7.91260272,9.657194387,8.21260272,7.92460272,6.544602719999999,8.23660272,9.42460272,9.12460272,6.79660272,8.22460272,8.881094387,7.447808672428571,7.4162830772142865,7.4422229978333325,2.008920244102503,5.23660272,9.699044387,51,11.9,10.3,5.2,13.9,25.6,343,7.7,1.41,0.0,0.0,41604.08,15028.24,3.15,3.75,0.6,0.0,0.0,0.6,4.0,7.4,1,0
2024-03-11,801.0,641601.0,513922401.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9326545075388224,0.36077079921678346,0.672949024155833,-0.7396888608649667,-0.44709379298511365,-0.8944870822287957,-0.9955457941960382,0.09427922177542405,-0.27123391067291014,0.9625134626077081,0.799839244739719,0.6002142805483687,8.18860272,6.68860272,5.23660272,6.43660272,5.23660272,9.43660272,9.40060272,9.699044387,10.081094387,9.657194387,8.21260272,5.26060272,5.47660272,8.23660272,9.657194387,6.68860272,6.90460272,8.22460272,7.232031291428571,7.4145687915,7.537422997833334,1.7967265472837912,5.23660272,9.43660272,61,8.1,5.4,2.7,22.8,43.9,240,1.83,0.4,0.0,0.0,41832.79,0.0,0.5,3.45,25.1,0.0,0.0,25.1,24.0,6.4,0,0
2024-03-12,802.0,643204.0,515849608.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9387101892619443,0.3447073839879338,0.647160667326606,-0.7623536388483902,-0.4925480679538642,-0.8702852410301554,-0.9867305793119814,0.16236614133076377,-0.18771856543719853,0.9822228566828407,0.8573146280763321,0.5147928015098311,8.356801456,8.18860272,6.68860272,5.23660272,6.43660272,5.23660272,9.43660272,9.40060272,5.26060272,10.081094387,9.657194387,7.92460272,6.544602719999999,5.47660272,9.42460272,9.12460272,6.79660272,8.22460272,7.082916825142858,7.321683582142858,7.591429622366666,1.6215279691384723,5.23660272,9.43660272,61,9.4,5.9,2.5,21.7,41.0,232,4.56,0.72,0.0,0.0,42060.57,5738.02,3.05,3.7,13.4,0.0,0.0,13.4,18.0,5.8,0,0
2024-03-13,803.0,644809.0,517781627.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9444892287836613,0.32854238191083485,0.620609481827423,-0.7841198065767103,-0.5366961939916,-0.843775559823186,-0.9732643737003827,0.22968774213179508,-0.1028209971373608,0.9946998756145891,0.905702263080471,0.42391439070986175,9.38860272,8.356801456,8.18860272,6.68860272,5.23660272,6.43660272,5.23660272,9.43660272,5.30860272,5.26060272,10.081094387,8.21260272,5.26060272,6.544602719999999,8.23660272,9.657194387,6.68860272,6.90460272,7.076059682285714,7.272219891642857,7.6083465668,1.6099761250520976,5.23660272,9.38860272,53,12.8,9.6,6.1,20.6,39.2,242,5.34,0.95,0.0,0.0,42287.54,3375.01,2.1,3.8,2.9,0.0,0.0,2.9,9.0,9.1,0,0
2024-03-14,804.0,646416.0,519718464.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.949989922994501,0.3122805568857947,0.593326764377232,-0.8049617075821959,-0.5794210982045637,-0.8150283375168114,-0.9552106508146317,0.2959267013472893,-0.017166329754707492,0.9998526477050269,0.9444892287836613,0.32854238191083485,5.23660272,9.38860272,8.356801456,8.18860272,6.68860272,5.23660272,6.43660272,5.23660272,5.26060272,5.30860272,5.26060272,9.657194387,7.92460272,5.26060272,5.47660272,9.42460272,9.12460272,6.79660272,7.076059682285714,7.270505605928571,7.5087465668,1.6099761250520976,5.23660272,9.38860272,3,16.8,13.9,3.6,18.4,36.7,191,13.73,2.26,0.0,0.0,42515.36,29791.37,3.8,4.2,0.0,0.0,0.0,0.0,0.0,7.0,0,0
2024-03-15,805.0,648025.0,521660125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9552106508146316,0.2959267013472893,0.5653446739747428,-0.8248547748594245,-0.6206094818274231,-0.7841198065767101,-0.9326545075388223,0.3607707992167836,0.06861473800213419,0.9976432316860063,0.9732643737003827,0.2296877421317947,5.23660272,5.23660272,9.38860272,8.356801456,8.18860272,6.68860272,5.23660272,6.43660272,7.91260272,5.26060272,5.30860272,10.081094387,8.21260272,7.92460272,6.544602719999999,8.23660272,9.657194387,6.68860272,6.904631110857143,7.265362748785713,7.4091465668,1.7474324575978168,5.23660272,9.38860272,61,14.2,9.9,5.7,29.3,55.8,219,8.83,1.51,0.0,0.0,42744.27,28240.2,3.1,4.0,4.0,0.0,0.0,4.0,8.0,9.2,0,0
2024-03-16,806.0,649636.0,523606616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601498736716018,0.2794856348516095,0.5366961939916005,-0.8437755598231856,-0.6601521206712319,-0.7511319308705199,-0.9057022630804715,0.42391439070986053,0.15389057670406134,0.9880878960910772,0.9917226741361015,0.1283983551465508,5.22460272,5.23660272,5.23660272,9.38860272,8.356801456,8.18860272,6.68860272,5.23660272,9.699044387,7.91260272,5.26060272,5.26060272,9.657194387,8.21260272,5.26060272,5.47660272,9.42460272,9.12460272,6.902916825142857,7.262791320214285,7.3531465668000004,1.749346414767054,5.22460272,9.38860272,51,9.5,6.3,1.6,22.4,39.6,272,7.28,1.07,0.0,0.0,42974.1,18066.73,2.8,4.05,1.6,0.0,0.0,1.6,13.0,4.6,1,0
2024-03-17,807.0,651249.0,525557943.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9648061359537646,0.26296220265651465,0.5074150932938454,-0.8617017599480682,-0.6979441547663436,-0.7161521883143932,-0.8744809578310396,0.4850598461951964,0.23803327706148544,0.9712569994658314,0.9996684675143132,0.025747913654988235,7.87660272,5.22460272,5.23660272,5.23660272,9.38860272,8.356801456,8.18860272,6.68860272,9.40060272,9.699044387,7.91260272,5.30860272,10.081094387,9.657194387,7.92460272,6.544602719999999,8.23660272,9.657194387,7.072631110857143,7.260219891642857,7.389146566799999,1.7824042932652344,5.22460272,9.38860272,3,14.4,11.8,0.4,16.3,31.7,174,8.7,1.56,0.0,0.0,43204.73,13712.38,2.4,4.1,0.0,0.0,0.0,0.0,0.0,4.2,1,0
2024-03-18,808.0,652864.0,527514112.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9691780654392536,0.2463612742933148,0.47753588643748834,-0.8786122450571482,-0.7338853664321989,-0.6792733388972932,-0.8391377545563939,0.5439189543287245,0.3204232733919113,0.9472744722987169,0.9970175264485267,-0.07717546212664594,9.37660272,7.87660272,5.22460272,5.23660272,5.23660272,9.38860272,8.356801456,8.18860272,9.43660272,9.40060272,9.699044387,5.26060272,5.26060272,10.081094387,8.21260272,5.26060272,5.47660272,9.42460272,7.2423453965714275,7.237188344000001,7.4787465668,1.9546125941729413,5.22460272,9.38860272,51,14.1,11.3,6.3,15.7,32.4,240,11.95,1.65,0.0,0.0,43436.03,34178.46,3.15,4.05,0.7,0.0,0.0,0.7,6.0,7.8,0,0
2024-03-19,809.0,654481.0,529475129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9732643737003824,0.22968774213179574,0.44709379298511426,-0.8944870822287954,-0.7678804460366,-0.6405931786981752,-0.7998392447397198,0.6002142805483676,0.4004539056512652,0.9163169044870053,0.9837979515735163,-0.1792807588107354,9.37660272,9.37660272,7.87660272,5.22460272,5.23660272,5.23660272,9.38860272,8.356801456,5.23660272,9.43660272,9.40060272,7.91260272,5.30860272,5.26060272,9.657194387,7.92460272,6.544602719999999,8.23660272,7.38803129142857,7.235474058285713,7.487146566800001,2.0851672080949113,5.22460272,9.38860272,3,16.2,14.0,3.9,13.5,28.8,197,10.45,1.74,0.0,0.0,43667.85,27718.22,4.0,4.25,0.0,0.0,0.0,0.0,0.0,6.2,0,0
2024-03-20,810.0,656100.0,531441000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9770638564833508,0.21294651993841582,0.4161246959914746,-0.9093075592922357,-0.7998392447397191,-0.6002142805483686,-0.7567706633464628,0.6536804747720056,0.477535886437488,0.8786122450571484,0.9601498736716021,-0.2794856348516085,9.38860272,9.37660272,9.37660272,7.87660272,5.22460272,5.23660272,5.23660272,9.38860272,6.43660272,5.23660272,9.43660272,9.699044387,5.26060272,5.30860272,10.081094387,8.21260272,5.26060272,5.47660272,7.388031291428571,7.2320454868571415,7.478193511233333,2.0851672080949113,5.22460272,9.38860272,3,18.0,16.2,4.4,10.7,22.0,185,13.18,2.17,0.0,0.0,43900.06,31570.33,3.6,4.3,0.0,0.0,0.0,0.0,0.0,7.0,0,0
2024-03-21,811.0,657721.0,533411731.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9805753940631429,0.19614254142819698,0.3846650997070012,-0.923056206884176,-0.8296770135526189,-0.5582437220268648,-0.7101350157125358,0.7040655221348057,0.5511016400746002,0.8344381237138473,0.926323968251495,-0.37672789363518516,6.72460272,9.38860272,9.37660272,9.37660272,7.87660272,5.22460272,5.23660272,5.23660272,5.23660272,6.43660272,5.23660272,9.40060272,7.91260272,5.26060272,5.26060272,9.657194387,7.92460272,6.544602719999999,7.6006027199999995,7.338331201142857,7.388193511233334,1.8966074976125222,5.22460272,9.38860272,3,12.8,10.1,4.4,14.6,31.3,281,11.65,1.56,0.0,0.0,44132.52,28681.95,3.8,4.3,0.0,0.0,0.0,0.0,0.0,6.8,0,0
2024-03-22,812.0,659344.0,535387328.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9837979515735163,0.17928075881073577,0.352752086549095,-0.9357168190404935,-0.8573146280763322,-0.514792801509831,-0.6601521206712321,0.7511319308705195,0.6206094818274224,0.7841198065767108,0.8826787983255477,-0.46997674302731945,7.92460272,6.72460272,9.38860272,9.37660272,9.37660272,7.87660272,5.22460272,5.23660272,6.68860272,5.23660272,6.43660272,9.43660272,9.699044387,7.91260272,5.30860272,10.081094387,8.21260272,5.26060272,7.98460272,7.44461691542857,7.3777935112333335,1.5846665264338802,5.22460272,9.38860272,61,12.9,9.7,6.4,17.9,34.9,238,10.22,1.53,0.0,0.0,44365.11,25751.6,4.1,4.45,3.5,0.0,0.0,3.5,6.0,9.0,0,0
