Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/25  11:00:00,11744622.087917466,11744622.087917466,0.0 
 07/25  12:00:00,12466773.156294066,12466773.156294068,0.0 
 07/25  13:00:00,12483057.811017908,12483057.811017908,0.0 
 07/25  14:00:00,11050130.432200393,11050130.43220039,0.0 
 07/25  15:00:00,11618129.725435946,11618129.725435942,0.0 
 07/25  16:00:00,12179167.946588274,12179167.946588274,0.0 
 07/25  17:00:00,14174075.852245923,14174075.852245923,0.0 
 07/25  18:00:00,14362821.056344181,14362821.05634418,0.0 
 07/25  19:00:00,13917284.634835709,13917284.634835709,0.0 
 07/25  20:00:00,17730851.931033384,17730851.931033384,0.0 
 07/25  21:00:00,17457162.31961473,17457162.31961473,0.0 
 07/25  22:00:00,16424415.265235279,16424415.265235279,0.0 
 07/25  23:00:00,14375755.707484554,14375755.707484553,0.0 
 07/25  24:00:00,12403827.746900048,12403827.746900048,0.0 
 07/26  01:00:00,11057637.321004765,11057637.321004765,0.0 
 07/26  02:00:00,11711108.176774472,11711108.176774472,0.0 
 07/26  03:00:00,10764449.987404253,10764449.987404251,0.0 
 07/26  04:00:00,11716031.456032163,11716031.45603216,0.0 
 07/26  05:00:00,10717220.422028264,10717220.422028264,0.0 
 07/26  06:00:00,10355024.677629184,10355024.677629184,0.0 
 07/26  07:00:00,11263579.484745674,11263579.484745674,0.0 
 07/26  08:00:00,11415900.650470063,11415900.650470063,0.0 
 07/26  09:00:00,11005899.650022788,11005899.650022786,0.0 
 07/26  10:00:00,11710229.84024843,11710229.84024843,0.0 
 07/26  11:00:00,11283171.36723113,11283171.36723113,0.0 
 07/26  12:00:00,11539215.675764833,11539215.67576483,0.0 
 07/26  13:00:00,11951747.257010687,11951747.257010685,0.0 
 07/26  14:00:00,11195447.49616436,11195447.496164357,0.0 
 07/26  15:00:00,12326380.101053402,12326380.1010534,0.0 
 07/26  16:00:00,12901790.117569478,12901790.117569478,0.0 
 07/26  17:00:00,14868724.60518849,14868724.605188489,0.0 
 07/26  18:00:00,15195335.726414401,15195335.726414403,0.0 
 07/26  19:00:00,14456450.702053353,14456450.702053353,0.0 
 07/26  20:00:00,19760007.33446829,19760007.33446829,0.0 
 07/26  21:00:00,18685177.93858846,18685177.93858846,0.0 
 07/26  22:00:00,16405666.36783459,16405666.36783459,0.0 
 07/26  23:00:00,13846900.422300845,13846900.422300842,0.0 
 07/26  24:00:00,12737189.172219278,12737189.172219278,0.0 
 07/27  01:00:00,11472274.580843506,11472274.580843506,0.0 
 07/27  02:00:00,12062690.188594371,12062690.188594371,0.0 
 07/27  03:00:00,11045648.338500341,11045648.338500341,0.0 
 07/27  04:00:00,11969873.672066856,11969873.672066856,0.0 
 07/27  05:00:00,10952212.009036211,10952212.00903621,0.0 
 07/27  06:00:00,10657177.025682094,10657177.025682092,0.0 
 07/27  07:00:00,11658524.14276944,11658524.14276944,0.0 
 07/27  08:00:00,11932437.247931857,11932437.247931857,0.0 
 07/27  09:00:00,11374727.75142819,11374727.75142819,0.0 
 07/27  10:00:00,11836746.523183834,11836746.523183834,0.0 
 07/27  11:00:00,12150020.329401448,12150020.329401448,0.0 
 07/27  12:00:00,11143587.822850207,11143587.822850207,0.0 
 07/27  13:00:00,12253730.616803464,12253730.616803464,0.0 
 07/27  14:00:00,11188005.403072314,11188005.403072314,0.0 
 07/27  15:00:00,11280523.784869475,11280523.784869473,0.0 
 07/27  16:00:00,11556335.058262449,11556335.058262449,0.0 
 07/27  17:00:00,13386780.013218299,13386780.0132183,0.0 
 07/27  18:00:00,13241164.882505942,13241164.882505942,0.0 
 07/27  19:00:00,13242141.607855791,13242141.607855791,0.0 
 07/27  20:00:00,17752804.69748277,17752804.697482765,0.0 
 07/27  21:00:00,17434163.352197208,17434163.352197208,0.0 
 07/27  22:00:00,15912217.082639128,15912217.082639128,0.0 
 07/27  23:00:00,12845491.683302997,12845491.683302993,0.0 
 07/27  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/28  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/29  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/30  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 07/31  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/01  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/02  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/03  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/04  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/05  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/06  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/07  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/08  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/09  24:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  01:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  02:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  03:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  04:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  05:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  06:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  07:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  08:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  09:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  10:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  11:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  12:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  13:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  14:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  15:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  16:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  17:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  18:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  19:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  20:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  21:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  22:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  23:00:00,1481795.0576397958,1481795.0576397958,0.0 
 08/10  24:00:00,46704129.76070491,46704129.760704905,0.0 
 08/11  01:00:00,15681930.14341266,15681930.143412663,0.0 
 08/11  02:00:00,15756113.856859758,15756113.856859758,0.0 
 08/11  03:00:00,14100116.397218198,14100116.397218198,0.0 
 08/11  04:00:00,14252455.763689537,14252455.763689537,0.0 
 08/11  05:00:00,14922822.932873607,14922822.93287361,0.0 
 08/11  06:00:00,12296600.521582369,12296600.521582369,0.0 
 08/11  07:00:00,13171230.541012675,13171230.541012676,0.0 
 08/11  08:00:00,13436976.559017073,13436976.559017073,0.0 
 08/11  09:00:00,13186546.643889628,13186546.643889628,0.0 
 08/11  10:00:00,14001212.76003446,14001212.76003446,0.0 
 08/11  11:00:00,13769541.399312273,13769541.399312269,0.0 
 08/11  12:00:00,14371743.751475992,14371743.75147599,0.0 
 08/11  13:00:00,14725138.579004178,14725138.579004176,0.0 
 08/11  14:00:00,14180062.247707844,14180062.247707844,0.0 
 08/11  15:00:00,15567607.136711076,15567607.136711076,0.0 
 08/11  16:00:00,16413324.338832632,16413324.338832632,0.0 
