dataset,cpd_algo,forecast_algo,min_segment,delta,window_days,result_dir,raw_n_detected,residual_n_detected,raw_n_true,residual_n_true,raw_tp,residual_tp,raw_tn,residual_tn,raw_fp,residual_fp,raw_fn,residual_fn,raw_tp_rate,residual_tp_rate,raw_fp_rate,residual_fp_rate,raw_precision,residual_precision,raw_recall,residual_recall,raw_f1_score,residual_f1_score,raw_gmean,residual_gmean,raw_covering,residual_covering,raw_rand_index,residual_rand_index
ASHRAE901_RestaurantSitDown_STD2019,sbs,ARIMA,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_sbs_ms28_d3_w28/forecast_ARIMA,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,HybridLRXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_HybridLRXGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,Lasso,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_Lasso,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,HybridLassoMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_HybridLassoMLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,MLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_MLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,LR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_LR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,LSVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_LSVR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,XGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_XGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,SGD,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_SGD,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,SARIMAX,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_SARIMAX,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,SVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_SVR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,KNN,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_KNN,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,HybridLassoXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_HybridLassoXGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,HybridKNNMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_HybridKNNMLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1B,ARIMA,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1B_ms28_d7_w28/forecast_ARIMA,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,Pelt,HybridLRXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_HybridLRXGB,3.0,4.0,4.0,4.0,2.0,0.0,360.0,357.0,1.0,4.0,2.0,4.0,0.5,0.0,0.002770083102493075,0.0110803324099723,0.6666666666666666,0.0,0.5,0.0,0.5714285714285715,0.0,0.7061267297367757,0.0,0.06326173966965443,0.41312062279817047,0.9010687942194792,0.7426012343820563
ASHRAE901_RestaurantSitDown_STD2019,Pelt,Lasso,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_Lasso,3.0,4.0,4.0,4.0,2.0,1.0,360.0,358.0,1.0,3.0,2.0,3.0,0.5,0.25,0.002770083102493075,0.008310249307479225,0.6666666666666666,0.25,0.5,0.25,0.5714285714285715,0.25,0.7061267297367757,0.49791810337959214,0.06326173966965443,0.48399001095822874,0.9010687942194792,0.7329369260876111
ASHRAE901_RestaurantSitDown_STD2019,Pelt,HybridLassoMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_HybridLassoMLP,3.0,4.0,4.0,4.0,2.0,0.0,360.0,357.0,1.0,4.0,2.0,4.0,0.5,0.0,0.002770083102493075,0.0110803324099723,0.6666666666666666,0.0,0.5,0.0,0.5714285714285715,0.0,0.7061267297367757,0.0,0.06326173966965443,0.4020171956249367,0.9010687942194792,0.7385970194189372
ASHRAE901_RestaurantSitDown_STD2019,Pelt,MLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_MLP,3.0,3.0,4.0,4.0,2.0,2.0,360.0,360.0,1.0,1.0,2.0,2.0,0.5,0.5,0.002770083102493075,0.002770083102493075,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285715,0.5714285714285715,0.7061267297367757,0.7061267297367757,0.06326173966965443,0.06326173966965443,0.9010687942194792,0.9010687942194792
ASHRAE901_RestaurantSitDown_STD2019,Pelt,LR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_LR,3.0,4.0,4.0,4.0,2.0,1.0,360.0,358.0,1.0,3.0,2.0,3.0,0.5,0.25,0.002770083102493075,0.008310249307479225,0.6666666666666666,0.25,0.5,0.25,0.5714285714285715,0.25,0.7061267297367757,0.49791810337959214,0.06326173966965443,0.48399001095822874,0.9010687942194792,0.7329369260876111
ASHRAE901_RestaurantSitDown_STD2019,Pelt,LSVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_LSVR,3.0,3.0,4.0,4.0,2.0,2.0,360.0,360.0,1.0,1.0,2.0,2.0,0.5,0.5,0.002770083102493075,0.002770083102493075,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285715,0.5714285714285715,0.7061267297367757,0.7061267297367757,0.06326173966965443,0.06326173966965443,0.9010687942194792,0.9010687942194792
ASHRAE901_RestaurantSitDown_STD2019,Pelt,XGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_XGB,3.0,3.0,4.0,4.0,2.0,1.0,360.0,359.0,1.0,2.0,2.0,3.0,0.5,0.25,0.002770083102493075,0.00554016620498615,0.6666666666666666,0.3333333333333333,0.5,0.25,0.5714285714285715,0.28571428571428575,0.7061267297367757,0.4986130347762215,0.06326173966965443,0.22004266786436108,0.9010687942194792,0.7802950474183351
ASHRAE901_RestaurantSitDown_STD2019,Pelt,SGD,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_SGD,3.0,4.0,4.0,4.0,2.0,1.0,360.0,358.0,1.0,3.0,2.0,3.0,0.5,0.25,0.002770083102493075,0.008310249307479225,0.6666666666666666,0.25,0.5,0.25,0.5714285714285715,0.25,0.7061267297367757,0.49791810337959214,0.06326173966965443,0.2872807557739065,0.9010687942194792,0.7108234231521903
ASHRAE901_RestaurantSitDown_STD2019,Pelt,SARIMAX,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_SARIMAX,3.0,3.0,4.0,4.0,2.0,2.0,360.0,360.0,1.0,1.0,2.0,2.0,0.5,0.5,0.002770083102493075,0.002770083102493075,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285715,0.5714285714285715,0.7061267297367757,0.7061267297367757,0.06326173966965443,0.04081402559332544,0.9010687942194792,0.9328616588890561
ASHRAE901_RestaurantSitDown_STD2019,Pelt,SVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_SVR,3.0,4.0,4.0,4.0,2.0,1.0,360.0,358.0,1.0,3.0,2.0,3.0,0.5,0.25,0.002770083102493075,0.008310249307479225,0.6666666666666666,0.25,0.5,0.25,0.5714285714285715,0.25,0.7061267297367757,0.49791810337959214,0.06326173966965443,0.48839493409149654,0.9010687942194792,0.8094836670179136
ASHRAE901_RestaurantSitDown_STD2019,Pelt,KNN,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_KNN,3.0,4.0,4.0,4.0,2.0,1.0,360.0,358.0,1.0,3.0,2.0,3.0,0.5,0.25,0.002770083102493075,0.008310249307479225,0.6666666666666666,0.25,0.5,0.25,0.5714285714285715,0.25,0.7061267297367757,0.49791810337959214,0.06326173966965443,0.3126532538173355,0.9010687942194792,0.795408700888153
ASHRAE901_RestaurantSitDown_STD2019,Pelt,HybridLassoXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_HybridLassoXGB,3.0,4.0,4.0,4.0,2.0,0.0,360.0,357.0,1.0,4.0,2.0,4.0,0.5,0.0,0.002770083102493075,0.0110803324099723,0.6666666666666666,0.0,0.5,0.0,0.5714285714285715,0.0,0.7061267297367757,0.0,0.06326173966965443,0.43645357686453573,0.9010687942194792,0.7475688694866777
ASHRAE901_RestaurantSitDown_STD2019,Pelt,HybridKNNMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_HybridKNNMLP,3.0,3.0,4.0,4.0,2.0,2.0,360.0,360.0,1.0,1.0,2.0,2.0,0.5,0.5,0.002770083102493075,0.002770083102493075,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285715,0.5714285714285715,0.7061267297367757,0.7061267297367757,0.06326173966965443,0.04081402559332544,0.9010687942194792,0.9328616588890561
ASHRAE901_RestaurantSitDown_STD2019,Pelt,ARIMA,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_Pelt_ms28_d7_w28/forecast_ARIMA,3.0,3.0,4.0,4.0,2.0,2.0,360.0,360.0,1.0,1.0,2.0,2.0,0.5,0.5,0.002770083102493075,0.002770083102493075,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285715,0.5714285714285715,0.7061267297367757,0.7061267297367757,0.06326173966965443,0.04081402559332544,0.9010687942194792,0.9328616588890561
ASHRAE901_RestaurantSitDown_STD2019,EWMA,HybridLRXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_HybridLRXGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,Lasso,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_Lasso,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,HybridLassoMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_HybridLassoMLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,MLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_MLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,LR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_LR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,LSVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_LSVR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,XGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_XGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,SGD,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_SGD,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,SARIMAX,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_SARIMAX,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,SVR,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_SVR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,KNN,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_KNN,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,HybridLassoXGB,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_HybridLassoXGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,HybridKNNMLP,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_HybridKNNMLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,EWMA,ARIMA,28,3,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_EWMA_ms28_d3_w28/forecast_ARIMA,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,HybridLRXGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_HybridLRXGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,Lasso,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_Lasso,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,HybridLassoMLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_HybridLassoMLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,MLP,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_MLP,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,LR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_LR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,LSVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_LSVR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,XGB,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_XGB,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,SGD,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_SGD,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,SARIMAX,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_SARIMAX,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,SVR,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_SVR,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
ASHRAE901_RestaurantSitDown_STD2019,cpm1S,KNN,28,7,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_RestaurantSitDown_STD2019/cpd_cpm1S_ms28_d7_w28/forecast_KNN,0.0,0.0,4.0,4.0,0.0,0.0,361.0,361.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423302724672588,0.3423302724672588
