Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  01:00:00,44699406.22720184,44699406.22720184,98180180.24135986 
 01/01  02:00:00,14941917.752693754,14941917.752693754,9928834.732080001 
 01/01  03:00:00,17712590.07687783,17712590.07687783,13187284.09812 
 01/01  04:00:00,14695388.789143972,14695388.789143972,9928834.732080001 
 01/01  05:00:00,23393586.44173039,23393586.44173039,19704182.8302 
 01/01  06:00:00,23462747.139254775,23462747.139254775,19704182.8302 
 01/01  07:00:00,24844514.23698293,24844514.23698293,19704182.8302 
 01/01  08:00:00,23004958.918957,23004958.918957,19704182.8302 
 01/01  09:00:00,22087171.099477354,22087171.09947735,19704182.8302 
 01/01  10:00:00,22129357.57972243,22129357.57972243,19704182.8302 
 01/01  11:00:00,29195430.663685635,29195430.66368563,19704182.8302 
 01/01  12:00:00,61217437.45164245,61217437.45164246,121193586.2486541 
 01/01  13:00:00,75798646.71298586,75798646.71298586,136752218.32537645 
 01/01  14:00:00,81030370.21144125,81030370.21144126,150131387.25243756 
 01/01  15:00:00,89000429.32437581,89000429.32437581,143073849.1039651 
 01/01  16:00:00,97874441.49794112,97874441.4979411,157149269.27719447 
 01/01  17:00:00,117892734.86886919,117892734.86886917,187357027.69145206 
 01/01  18:00:00,127792511.50985546,127792511.50985548,231653309.2554626 
 01/01  19:00:00,122078869.53782935,122078869.53782937,250272701.33800888 
 01/01  20:00:00,116687765.50509071,116687765.50509071,246062516.15312064 
 01/01  21:00:00,108324010.49465606,108324010.49465606,233019718.08204913 
 01/01  22:00:00,105396910.12339231,105396910.1233923,254109276.23005718 
 01/01  23:00:00,75269743.7142773,75269743.7142773,226833856.7939407 
 01/01  24:00:00,52972266.402899474,52972266.402899474,194709103.3895104 
 01/02  01:00:00,43177229.91098139,43177229.91098138,127934706.89848703 
 01/02  02:00:00,14937199.725651804,14937199.725651804,9928834.732080001 
 01/02  03:00:00,17708161.105038136,17708161.10503814,13187284.09812 
 01/02  04:00:00,14688654.270228501,14688654.270228501,9928834.732080001 
 01/02  05:00:00,23389180.298681587,23389180.298681587,19704182.8302 
 01/02  06:00:00,24801741.970170945,24801741.970170945,19704182.8302 
 01/02  07:00:00,25300875.300997414,25300875.300997414,19704182.8302 
 01/02  08:00:00,23028475.722483918,23028475.722483918,19704182.8302 
 01/02  09:00:00,22119158.261943422,22119158.261943422,19704182.8302 
 01/02  10:00:00,22167117.173472263,22167117.173472263,19704182.8302 
 01/02  11:00:00,31092166.70535086,31092166.705350854,19704182.8302 
 01/02  12:00:00,63141189.58608254,63141189.58608255,191319881.26923478 
 01/02  13:00:00,71526470.0075549,71526470.00755492,182248883.82898778 
 01/02  14:00:00,82498222.36195138,82498222.36195138,219882457.78572384 
 01/02  15:00:00,91574170.56367886,91574170.56367886,221819701.31582817 
 01/02  16:00:00,100627681.29922645,100627681.29922645,240487626.75849614 
 01/02  17:00:00,123152409.50345294,123152409.50345293,248966009.12555987 
 01/02  18:00:00,132095454.42918971,132095454.42918971,255815591.68723655 
 01/02  19:00:00,127721552.93148485,127721552.93148485,270328126.7976389 
 01/02  20:00:00,123697883.65388551,123697883.65388551,273854593.32840836 
 01/02  21:00:00,115471847.25794978,115471847.25794978,261237704.89346322 
 01/02  22:00:00,111297431.34127578,111297431.34127581,282913183.8030078 
 01/02  23:00:00,77277200.76831844,77277200.76831844,264092329.28666806 
 01/02  24:00:00,54772189.66289673,54772189.66289674,240197669.8069183 
 01/03  01:00:00,43654578.76832152,43654578.76832152,144043889.66512242 
 01/03  02:00:00,15037582.17041441,15037582.170414412,9928834.732080001 
 01/03  03:00:00,17544212.800189465,17544212.800189465,13187284.09812 
 01/03  04:00:00,14714114.075367715,14714114.075367715,9928834.732080001 
 01/03  05:00:00,23408747.52196783,23408747.521967836,19704182.8302 
 01/03  06:00:00,24802024.23751226,24802024.23751226,19704182.8302 
 01/03  07:00:00,25286314.67300799,25286314.67300799,19704182.8302 
 01/03  08:00:00,23193890.20584975,23193890.20584975,19704182.8302 
 01/03  09:00:00,22091899.716860235,22091899.716860235,19704182.8302 
 01/03  10:00:00,22139125.23442286,22139125.23442286,19704182.8302 
 01/03  11:00:00,34251513.47281037,34251513.47281037,19704182.8302 
 01/03  12:00:00,63480693.26696034,63480693.26696034,139304178.9673241 
 01/03  13:00:00,71001358.80813928,71001358.80813928,113371780.25750871 
 01/03  14:00:00,80517365.66852054,80517365.66852054,128385296.2021777 
 01/03  15:00:00,89736694.00616431,89736694.00616428,135614476.47804207 
 01/03  16:00:00,99023363.95396082,99023363.95396082,170120512.73575476 
 01/03  17:00:00,121572084.46903268,121572084.46903269,195981862.64247596 
 01/03  18:00:00,132083779.03336251,132083779.03336248,244111155.32251707 
 01/03  19:00:00,127955433.44473267,127955433.44473265,284690214.30699724 
 01/03  20:00:00,123855305.87597626,123855305.8759763,296731308.46878976 
 01/03  21:00:00,115419845.51596521,115419845.51596521,290525067.82358456 
 01/03  22:00:00,111336037.84396362,111336037.84396364,296552846.1576916 
 01/03  23:00:00,77431446.96870074,77431446.96870074,277305072.98002005 
 01/03  24:00:00,55195528.916094,55195528.916094,250338535.0891743 
 01/04  01:00:00,44354044.19060962,44354044.19060962,151043929.37332082 
 01/04  02:00:00,14948360.519099947,14948360.519099947,10933623.442591965 
 01/04  03:00:00,17545913.75365509,17545913.75365509,13187284.09812 
 01/04  04:00:00,14903368.62418658,14903368.624186581,9928834.732080001 
 01/04  05:00:00,23407527.47366388,23407527.47366388,19704182.8302 
 01/04  06:00:00,23467936.184907176,23467936.184907176,19704182.8302 
 01/04  07:00:00,24845975.157083023,24845975.157083023,19704182.8302 
 01/04  08:00:00,23096697.47113151,23096697.47113151,19704182.8302 
 01/04  09:00:00,22082174.145401582,22082174.145401582,19704182.8302 
 01/04  10:00:00,22106873.480794627,22106873.480794627,19704182.8302 
 01/04  11:00:00,25557062.862622224,25557062.862622224,19704182.8302 
 01/04  12:00:00,78510118.03676209,78510118.03676209,321202043.7119578 
 01/04  13:00:00,82166983.25313647,82166983.25313649,337494967.5745998 
 01/04  14:00:00,86348644.8586277,86348644.85862772,342259588.0529654 
 01/04  15:00:00,96961630.39766791,96961630.39766793,342406778.1022709 
 01/04  16:00:00,106868396.72776055,106868396.72776054,363355160.3927971 
 01/04  17:00:00,126233517.83653966,126233517.83653966,356218570.598578 
 01/04  18:00:00,134623930.29716486,134623930.29716486,383401932.99781376 
 01/04  19:00:00,130694397.51622985,130694397.51622987,407653118.05885696 
 01/04  20:00:00,125432979.13129447,125432979.13129447,414561099.40114176 
 01/04  21:00:00,118481849.01088592,118481849.01088592,410380847.8035773 
 01/04  22:00:00,113844334.36274485,113844334.36274485,419153814.26155996 
 01/04  23:00:00,78757072.94452515,78757072.94452514,400106515.8156754 
 01/04  24:00:00,59093919.34814598,59093919.348145984,383874682.7936256 
 01/05  01:00:00,48636204.584281296,48636204.584281296,295920433.7329283 
 01/05  02:00:00,15012575.416551232,15012575.416551232,14794021.229227882 
 01/05  03:00:00,17466291.843660686,17466291.843660686,13187284.09812 
 01/05  04:00:00,14627958.390333343,14627958.390333345,9928834.732080001 
 01/05  05:00:00,23323256.958101243,23323256.958101243,19704182.8302 
 01/05  06:00:00,23386820.214744538,23386820.214744538,19704182.8302 
 01/05  07:00:00,24957045.06770273,24957045.06770273,19704182.8302 
 01/05  08:00:00,23219994.378799107,23219994.378799107,19704182.8302 
 01/05  09:00:00,22163182.736734837,22163182.736734837,19704182.8302 
 01/05  10:00:00,22054168.917796563,22054168.917796563,19704182.8302 
 01/05  11:00:00,23257350.961502593,23257350.961502593,35646293.40067389 
 01/05  12:00:00,66405307.30276725,66405307.302767254,377526704.1215255 
 01/05  13:00:00,81590076.96846542,81590076.96846543,410587193.0157459 
 01/05  14:00:00,87001616.24470784,87001616.24470785,433156942.7699037 
 01/05  15:00:00,94540477.17756456,94540477.17756458,416886427.62116635 
 01/05  16:00:00,103099211.15475899,103099211.15475899,425369792.0903062 
 01/05  17:00:00,122906257.31890596,122906257.31890595,440398908.3980059 
 01/05  18:00:00,132658579.2876453,132658579.28764528,466641208.5045942 
 01/05  19:00:00,126997233.2613448,126997233.2613448,486856399.10837704 
 01/05  20:00:00,121274052.45819539,121274052.45819539,470653017.7789386 
 01/05  21:00:00,112886270.45795536,112886270.45795538,458965373.1269914 
 01/05  22:00:00,109693546.77516758,109693546.7751676,458016929.3895186 
 01/05  23:00:00,79261304.98377192,79261304.98377192,425970727.794032 
 01/05  24:00:00,57015865.34581574,57015865.34581573,397916585.75264233 
 01/06  01:00:00,46778110.84013939,46778110.84013939,304451467.74617493 
 01/06  02:00:00,15091066.28631204,15091066.28631204,9928834.732080001 
 01/06  03:00:00,17453827.529113397,17453827.529113397,13187284.09812 
 01/06  04:00:00,14612651.46377699,14612651.46377699,9928834.732080001 
 01/06  05:00:00,23305786.481754035,23305786.481754035,19704182.8302 
 01/06  06:00:00,24704062.95421035,24704062.95421035,19704182.8302 
 01/06  07:00:00,25195569.86235559,25195569.86235559,19704182.8302 
 01/06  08:00:00,23097291.202413976,23097291.202413976,19704182.8302 
 01/06  09:00:00,21993634.603060175,21993634.603060175,19704182.8302 
 01/06  10:00:00,22034754.015464164,22034754.015464164,19704182.8302 
 01/06  11:00:00,22507054.43246873,22507054.43246873,19704182.8302 
 01/06  12:00:00,62912659.1487236,62912659.14872362,175853438.9882177 
 01/06  13:00:00,71188091.60597917,71188091.60597919,152485705.38850796 
 01/06  14:00:00,81424797.8587826,81424797.8587826,180036001.06575787 
 01/06  15:00:00,90561475.44070137,90561475.44070135,173435380.47312218 
 01/06  16:00:00,99758846.57825822,99758846.57825822,199513214.4389449 
 01/06  17:00:00,122366458.621375,122366458.62137501,237992085.71249804 
 01/06  18:00:00,132431739.58784296,132431739.58784296,260385030.47447112 
 01/06  19:00:00,128068221.35506134,128068221.35506134,291950632.5872668 
 01/06  20:00:00,123732364.24512748,123732364.24512748,273408448.62276757 
 01/06  21:00:00,115524528.60729039,115524528.6072904,273768823.35312384 
 01/06  22:00:00,111750128.04962744,111750128.04962744,312668514.2234479 
 01/06  23:00:00,77740676.17823325,77740676.17823327,282730522.66406 
 01/06  24:00:00,56024585.680417165,56024585.68041717,290781630.32189184 
 01/07  01:00:00,44892523.127586186,44892523.1275862,210820426.28255975 
 01/07  02:00:00,14924354.017210122,14924354.017210122,9928834.732080001 
 01/07  03:00:00,17493338.888222005,17493338.888222005,13187284.09812 
 01/07  04:00:00,14850109.360979263,14850109.360979263,9928834.732080001 
 01/07  05:00:00,23347209.40006717,23347209.40006717,19704182.8302 
 01/07  06:00:00,24747334.871243723,24747334.871243723,19704182.8302 
 01/07  07:00:00,25250815.565001246,25250815.565001246,19704182.8302 
 01/07  08:00:00,22962403.88284524,22962403.88284524,19704182.8302 
 01/07  09:00:00,22024305.23019448,22024305.23019448,19704182.8302 
 01/07  10:00:00,22051865.08330679,22051865.08330679,19704182.8302 
 01/07  11:00:00,28712909.889285132,28712909.889285132,19704182.8302 
 01/07  12:00:00,65287843.220504105,65287843.22050411,228699006.27678692 
 01/07  13:00:00,72959329.50820409,72959329.50820409,222238917.13233072 
 01/07  14:00:00,83261528.88623792,83261528.88623792,261169102.20605946 
 01/07  15:00:00,92270252.62579167,92270252.62579167,258590525.62935278 
 01/07  16:00:00,101277670.1331073,101277670.13310732,275647029.83328325 
 01/07  17:00:00,123292106.71212998,123292106.71212997,293676006.6978782 
 01/07  18:00:00,133035422.71324912,133035422.71324912,300751967.2276567 
 01/07  19:00:00,129040699.57156745,129040699.57156743,337255189.240834 
 01/07  20:00:00,124856480.16335052,124856480.16335055,349547769.47080374 
 01/07  21:00:00,116391350.20979322,116391350.20979321,324014026.3347638 
 01/07  22:00:00,112180282.30432269,112180282.30432269,345283254.9828197 
 01/07  23:00:00,78581656.92771733,78581656.92771736,324103842.5298755 
 01/07  24:00:00,56372632.60409027,56372632.60409027,321231986.6251797 
 01/08  01:00:00,45566493.12924925,45566493.12924925,236768754.587394 
 01/08  02:00:00,14953187.934248043,14953187.934248043,9928834.732080001 
 01/08  03:00:00,17486871.10034067,17486871.10034067,13187284.09812 
 01/08  04:00:00,14642024.977436665,14642024.977436665,9928834.732080001 
 01/08  05:00:00,23335717.234509677,23335717.234509677,19704182.8302 
 01/08  06:00:00,24746395.567238674,24746395.567238674,19704182.8302 
 01/08  07:00:00,25250609.379526407,25250609.379526407,19704182.8302 
 01/08  08:00:00,23159084.388471346,23159084.388471346,19704182.8302 
 01/08  09:00:00,22046370.91954139,22046370.91954139,19704182.8302 
 01/08  10:00:00,22059562.464787714,22059562.464787714,19704182.8302 
 01/08  11:00:00,25226671.774685778,25226671.774685778,19704182.8302 
 01/08  12:00:00,61459272.837782495,61459272.8377825,101665951.23542748 
 01/08  13:00:00,69937925.89534111,69937925.89534111,88152530.97115518 
 01/08  14:00:00,80249909.44576009,80249909.4457601,118925509.5790498 
 01/08  15:00:00,89244375.5670442,89244375.56704421,112890617.8078274 
 01/08  16:00:00,98585208.34518418,98585208.34518418,140434102.10536122 
 01/08  17:00:00,119083403.10573307,119083403.1057331,162379838.48696256 
 01/08  18:00:00,130645443.78280798,130645443.78280796,172427002.65342537 
 01/08  19:00:00,125706550.78954302,125706550.78954302,175865120.17737934 
 01/08  20:00:00,121468134.31195085,121468134.31195085,164440891.18608192 
 01/08  21:00:00,112894673.47821988,112894673.4782199,144617603.82813358 
 01/08  22:00:00,108976291.37288721,108976291.3728872,176328284.2718277 
 01/08  23:00:00,75206514.2261101,75206514.2261101,155652380.1816452 
 01/08  24:00:00,53145847.537105955,53145847.53710595,144658655.0193683 
 01/09  01:00:00,42497552.87232542,42497552.87232543,77253298.89935821 
 01/09  02:00:00,14958160.116611116,14958160.116611116,9928834.732080001 
 01/09  03:00:00,17692726.068079438,17692726.068079438,13187284.09812 
 01/09  04:00:00,14748591.89230131,14748591.89230131,9928834.732080001 
 01/09  05:00:00,23404747.49956597,23404747.499565974,19704182.8302 
 01/09  06:00:00,24810341.932778165,24810341.932778165,19704182.8302 
 01/09  07:00:00,25311707.222819492,25311707.222819492,19704182.8302 
 01/09  08:00:00,23030914.48588853,23030914.48588853,19704182.8302 
 01/09  09:00:00,22098755.651162837,22098755.651162837,19704182.8302 
 01/09  10:00:00,22129062.450590417,22129062.450590417,19704182.8302 
 01/09  11:00:00,28860183.479727007,28860183.479727007,19704182.8302 
 01/09  12:00:00,60420022.69045845,60420022.69045845,48597264.13361844 
 01/09  13:00:00,68736941.3276606,68736941.3276606,46409617.17667613 
 01/09  14:00:00,80079325.3322552,80079325.33225521,96622915.58960192 
 01/09  15:00:00,89284148.94694719,89284148.9469472,101571903.24206573 
 01/09  16:00:00,97903271.43592846,97903271.43592846,108525773.37574978 
 01/09  17:00:00,118105991.13274178,118105991.1327418,124829303.18339789 
 01/09  18:00:00,129792332.91993251,129792332.91993251,137684774.1528564 
 01/09  19:00:00,125495250.9246541,125495250.92465408,156926101.94080743 
 01/09  20:00:00,121358938.48201668,121358938.4820167,159728953.1993181 
 01/09  21:00:00,112814878.33811027,112814878.33811027,135809673.92544457 
 01/09  22:00:00,108286524.70997706,108286524.70997709,149038111.6880787 
 01/09  23:00:00,74465432.72422393,74465432.72422394,114436917.75924169 
 01/09  24:00:00,52734765.643346585,52734765.643346585,130276283.60048653 
 01/10  01:00:00,42531990.21857575,42531990.21857575,79826598.60317469 
 01/10  02:00:00,15197576.161251215,15197576.161251215,9928834.732080001 
 01/10  03:00:00,17634508.693777073,17634508.69377707,13187284.09812 
 01/10  04:00:00,14809877.426520804,14809877.426520804,9928834.732080001 
 01/10  05:00:00,23503010.825822245,23503010.825822245,19704182.8302 
 01/10  06:00:00,24900924.290169697,24900924.290169697,19704182.8302 
 01/10  07:00:00,25393694.94132551,25393694.94132551,19704182.8302 
 01/10  08:00:00,23116091.5932879,23116091.5932879,19704182.8302 
 01/10  09:00:00,22189869.471705373,22189869.471705373,19704182.8302 
 01/10  10:00:00,22417029.82310396,22417029.82310396,19704182.8302 
 01/10  11:00:00,41027258.85052308,41027258.850523084,19704182.8302 
 01/10  12:00:00,62987941.61145854,62987941.61145855,115845013.00706957 
 01/10  13:00:00,70674318.22115837,70674318.22115837,102639680.99975704 
 01/10  14:00:00,80782588.23709318,80782588.23709318,141139689.14347494 
 01/10  15:00:00,89592983.90635431,89592983.90635431,125672137.08694373 
 01/10  16:00:00,98901726.28615409,98901726.28615409,156679038.0756142 
 01/10  17:00:00,119051995.81123331,119051995.81123331,167704238.28318313 
 01/10  18:00:00,130419806.42518236,130419806.42518236,169257228.4772296 
 01/10  19:00:00,126085242.33026767,126085242.33026767,196419421.6753233 
 01/10  20:00:00,122097331.3392761,122097331.33927609,212198064.2078731 
 01/10  21:00:00,113793405.27930135,113793405.27930132,200472430.1742405 
 01/10  22:00:00,110054664.00360522,110054664.00360523,240356614.71762812 
 01/10  23:00:00,76331301.17115514,76331301.17115514,216016741.75489 
 01/10  24:00:00,53897192.31973482,53897192.31973482,193507164.34261262 
 01/11  01:00:00,43751146.39534442,43751146.39534442,109112384.85757822 
 01/11  02:00:00,14971155.578802047,14971155.578802047,9928834.732080001 
 01/11  03:00:00,17569223.432539627,17569223.432539627,13187284.09812 
 01/11  04:00:00,14733817.141345989,14733817.141345989,9928834.732080001 
 01/11  05:00:00,23429610.487856768,23429610.487856768,19704182.8302 
 01/11  06:00:00,23502264.286077276,23502264.286077276,19704182.8302 
 01/11  07:00:00,24883875.358212136,24883875.358212136,19704182.8302 
 01/11  08:00:00,23240067.05619654,23240067.05619654,19704182.8302 
 01/11  09:00:00,22148357.443568986,22148357.443568986,19704182.8302 
 01/11  10:00:00,22190623.34791167,22190623.34791167,19704182.8302 
 01/11  11:00:00,32493093.652227484,32493093.652227484,19704182.8302 
 01/11  12:00:00,76160750.91153468,76160750.91153468,212984557.85232443 
 01/11  13:00:00,78941584.65663007,78941584.65663007,200737703.09604412 
 01/11  14:00:00,83178242.7923154,83178242.79231541,181317400.04591465 
 01/11  15:00:00,93187426.57342635,93187426.57342637,189981004.89140406 
 01/11  16:00:00,102021080.60421573,102021080.60421574,191212547.49848 
 01/11  17:00:00,119992577.94883466,119992577.94883466,221749088.81075406 
 01/11  18:00:00,131743173.60466361,131743173.60466361,231387386.71981505 
 01/11  19:00:00,127300010.30899853,127300010.30899851,246828518.85313076 
 01/11  20:00:00,121602335.10919794,121602335.10919794,226634626.08484524 
 01/11  21:00:00,114649717.54348834,114649717.54348834,237883986.84236008 
 01/11  22:00:00,110231442.65233886,110231442.65233883,235552265.76814055 
 01/11  23:00:00,75201293.26312555,75201293.26312555,224175302.57976913 
 01/11  24:00:00,55479121.07306948,55479121.07306948,211473895.77854508 
 01/12  01:00:00,44863099.71160591,44863099.71160591,111883586.01043695 
 01/12  02:00:00,14971714.125541292,14971714.125541292,9928834.732080001 
 01/12  03:00:00,17750400.503001146,17750400.50300115,13187284.09812 
 01/12  04:00:00,14730816.29320556,14730816.29320556,9928834.732080001 
 01/12  05:00:00,23411938.230514042,23411938.230514042,19704182.8302 
 01/12  06:00:00,23469595.776743673,23469595.776743673,19704182.8302 
 01/12  07:00:00,24843612.926470056,24843612.926470056,19704182.8302 
 01/12  08:00:00,22988364.29223227,22988364.292232268,19704182.8302 
 01/12  09:00:00,22074929.26445312,22074929.26445312,19704182.8302 
 01/12  10:00:00,22100520.346321035,22100520.346321035,19704182.8302 
 01/12  11:00:00,27918265.88233287,27918265.88233287,19704182.8302 
 01/12  12:00:00,62708796.47894073,62708796.47894074,196485331.14515057 
 01/12  13:00:00,77204451.33098255,77204451.33098254,208995739.96378908 
 01/12  14:00:00,82629383.59677729,82629383.59677729,229184670.3791207 
 01/12  15:00:00,90517447.42843589,90517447.4284359,215019448.04236102 
 01/12  16:00:00,99426360.21305928,99426360.21305928,234670497.04547563 
 01/12  17:00:00,117535089.23064609,117535089.23064609,262749625.30338424 
 01/12  18:00:00,128947907.14578253,128947907.14578253,295319023.47844195 
 01/12  19:00:00,123388127.28417742,123388127.28417742,319583492.5466203 
 01/12  20:00:00,118217660.63791461,118217660.63791463,317753076.1322144 
 01/12  21:00:00,109904642.5220466,109904642.5220466,304692880.925086 
 01/12  22:00:00,106893299.16923405,106893299.16923407,333275885.96621746 
 01/12  23:00:00,76982821.08486989,76982821.08486988,318932619.55210865 
 01/12  24:00:00,54723900.469247475,54723900.46924746,282882240.9603157 
 01/13  01:00:00,44382989.671487406,44382989.671487406,189143930.76627165 
 01/13  02:00:00,14927162.973106243,14927162.973106243,9928834.732080001 
 01/13  03:00:00,17687947.6009514,17687947.6009514,13187284.09812 
 01/13  04:00:00,14663291.302798832,14663291.302798832,9928834.732080001 
 01/13  05:00:00,23337856.789863005,23337856.789863005,19704182.8302 
 01/13  06:00:00,24735669.43814195,24735669.43814195,19704182.8302 
 01/13  07:00:00,25251245.74909803,25251245.74909803,19704182.8302 
 01/13  08:00:00,22979393.16646244,22979393.16646244,19704182.8302 
 01/13  09:00:00,22060791.871294104,22060791.871294104,19704182.8302 
 01/13  10:00:00,22103463.747474253,22103463.747474253,19704182.8302 
 01/13  11:00:00,28540811.9519127,28540811.9519127,19704182.8302 
 01/13  12:00:00,62368377.50856405,62368377.508564055,153546022.50774732 
 01/13  13:00:00,70650139.47421762,70650139.47421762,138396455.36970228 
 01/13  14:00:00,81101001.34784275,81101001.34784277,151122898.8012747 
 01/13  15:00:00,90024315.4754852,90024315.4754852,154873279.29918373 
 01/13  16:00:00,99180568.81848082,99180568.8184808,175840198.3803332 
 01/13  17:00:00,119541914.09378986,119541914.09378986,197941744.25948966 
 01/13  18:00:00,131180624.43357715,131180624.43357714,211372494.80523348 
 01/13  19:00:00,127005222.92461711,127005222.92461711,242084003.02346635 
 01/13  20:00:00,123450039.30323367,123450039.30323367,264490516.27523717 
 01/13  21:00:00,115669619.50984028,115669619.50984028,273937681.5354661 
 01/13  22:00:00,111755676.13038304,111755676.13038304,312763662.34444463 
 01/13  23:00:00,78079759.01153675,78079759.01153675,303480396.1137806 
 01/13  24:00:00,56451790.61576674,56451790.61576674,323817738.0096835 
 01/14  01:00:00,45929842.14610586,45929842.14610587,257331400.22574833 
 01/14  02:00:00,14944412.20832221,14944412.20832221,9928834.732080001 
 01/14  03:00:00,17502266.222081468,17502266.222081468,13187284.09812 
 01/14  04:00:00,14666811.329556827,14666811.329556827,9928834.732080001 
 01/14  05:00:00,23349480.86048107,23349480.86048107,19704182.8302 
 01/14  06:00:00,24754140.156391554,24754140.156391554,19704182.8302 
 01/14  07:00:00,25256170.295366608,25256170.295366608,19704182.8302 
 01/14  08:00:00,23148625.71191039,23148625.71191039,19704182.8302 
 01/14  09:00:00,22053698.218761407,22053698.218761407,19704182.8302 
 01/14  10:00:00,22085779.171584234,22085779.171584234,19704182.8302 
 01/14  11:00:00,29379000.460819826,29379000.460819826,19704182.8302 
 01/14  12:00:00,63084898.051085494,63084898.0510855,118088762.10246348 
 01/14  13:00:00,70589461.31082246,70589461.31082246,94705314.26369533 
 01/14  14:00:00,80617774.53318287,80617774.53318287,143323020.27344415 
 01/14  15:00:00,90292112.58753757,90292112.58753759,163367789.60686296 
 01/14  16:00:00,100660320.87412463,100660320.87412463,245909394.33905888 
 01/14  17:00:00,121784560.02057022,121784560.02057023,310482032.0429808 
 01/14  18:00:00,133952391.38353571,133952391.38353573,339479335.3765317 
 01/14  19:00:00,129411744.66164833,129411744.66164833,355814524.79829997 
 01/14  20:00:00,125119586.56152788,125119586.56152788,361022883.14287 
 01/14  21:00:00,116724991.89376202,116724991.89376202,350941339.2839072 
 01/14  22:00:00,112582872.85613075,112582872.85613075,370919792.63381684 
 01/14  23:00:00,78790553.76473866,78790553.76473866,345975308.2221118 
 01/14  24:00:00,56619006.490495354,56619006.490495354,313326305.36896133 
 01/15  01:00:00,45051215.072617516,45051215.07261751,222854742.77253652 
 01/15  02:00:00,14929203.483430097,14929203.483430097,9928834.732080001 
 01/15  03:00:00,17692873.60399593,17692873.60399593,13187284.09812 
 01/15  04:00:00,14668070.496479243,14668070.496479243,9928834.732080001 
 01/15  05:00:00,23352391.947817095,23352391.947817095,19704182.8302 
 01/15  06:00:00,24754449.039011918,24754449.039011918,19704182.8302 
 01/15  07:00:00,25239923.542318136,25239923.542318136,19704182.8302 
 01/15  08:00:00,22937290.218790565,22937290.218790565,19704182.8302 
 01/15  09:00:00,22039700.621234383,22039700.621234387,19704182.8302 
 01/15  10:00:00,22092168.924308166,22092168.924308166,19704182.8302 
 01/15  11:00:00,26401005.653263308,26401005.653263308,19704182.8302 
 01/15  12:00:00,62714974.86772534,62714974.86772536,168058402.8274119 
 01/15  13:00:00,70882306.7658653,70882306.7658653,148037034.30541253 
 01/15  14:00:00,81205991.28544103,81205991.28544104,165699418.23402557 
 01/15  15:00:00,89871973.86351022,89871973.86351022,138151472.19652298 
 01/15  16:00:00,98707850.61889523,98707850.61889523,149998423.24524063 
 01/15  17:00:00,118971872.59361358,118971872.59361358,171964196.48786417 
 01/15  18:00:00,130754970.42229739,130754970.42229739,198522143.8135691 
 01/15  19:00:00,126675360.33897832,126675360.33897832,215955781.20484954 
 01/15  20:00:00,123108819.95139518,123108819.9513952,245813456.3415186 
 01/15  21:00:00,114837237.5148628,114837237.5148628,242142412.69383407 
 01/15  22:00:00,111890649.05327345,111890649.05327347,309875029.13430446 
 01/15  23:00:00,78834973.71243876,78834973.71243876,347977566.77879757 
 01/15  24:00:00,56596701.24202457,56596701.24202457,333342844.78215903 
 01/16  01:00:00,45501399.83607208,45501399.83607208,233458034.1437311 
 01/16  02:00:00,14925841.644289019,14925841.644289019,10458596.075351404 
 01/16  03:00:00,17496346.983859874,17496346.983859874,13187284.09812 
 01/16  04:00:00,14660611.273299096,14660611.273299096,9928834.732080001 
 01/16  05:00:00,23362691.351860035,23362691.351860035,19704182.8302 
 01/16  06:00:00,24767234.765471157,24767234.765471157,19704182.8302 
 01/16  07:00:00,25271071.68015605,25271071.68015605,19704182.8302 
 01/16  08:00:00,23159496.71699498,23159496.716994975,19704182.8302 
 01/16  09:00:00,22070417.81771402,22070417.81771402,19704182.8302 
 01/16  10:00:00,22117184.941143855,22117184.941143855,19704182.8302 
 01/16  11:00:00,29126921.373826504,29126921.373826507,19704182.8302 
 01/16  12:00:00,64391970.18001152,64391970.18001152,255104886.7503868 
 01/16  13:00:00,72598645.71720868,72598645.71720868,226637017.47478393 
 01/16  14:00:00,82337640.01217613,82337640.01217613,216912064.85686368 
 01/16  15:00:00,90425283.07665318,90425283.07665318,177943484.52838364 
 01/16  16:00:00,99784751.8639724,99784751.8639724,202155944.4307024 
 01/16  17:00:00,120695455.50321251,120695455.50321251,238783830.23782334 
 01/16  18:00:00,132409664.66091996,132409664.66091998,260149435.83627695 
 01/16  19:00:00,127696892.56752083,127696892.56752086,273544829.3104993 
 01/16  20:00:00,123887935.19649722,123887935.19649722,281429705.0862729 
 01/16  21:00:00,115354939.76003242,115354939.76003242,265975710.18081552 
 01/16  22:00:00,111094480.23971719,111094480.23971717,283185413.63048434 
 01/16  23:00:00,76993242.08381887,76993242.08381888,252463201.34054014 
 01/16  24:00:00,54621374.94404266,54621374.94404266,214655816.82915878 
 01/17  01:00:00,43204812.93801156,43204812.93801156,128241646.74264672 
 01/17  02:00:00,14945138.677078884,14945138.67707888,9928834.732080001 
 01/17  03:00:00,17720923.1251917,17720923.1251917,13187284.09812 
 01/17  04:00:00,14696833.367371283,14696833.367371283,9928834.732080001 
 01/17  05:00:00,23385738.71943843,23385738.71943843,19704182.8302 
 01/17  06:00:00,24788129.95905447,24788129.95905447,19704182.8302 
 01/17  07:00:00,25285249.277940832,25285249.277940832,19704182.8302 
