Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 10/15  23:00:00,6590454.451684226,6590454.451684226,0.0 
 10/15  24:00:00,9019604.825749658,9019604.82574966,0.0 
 10/16  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/16  02:00:00,8794604.825749658,8794604.82574966,0.0 
 10/16  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/16  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/16  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/16  06:00:00,23650960.48012854,23650960.48012854,0.0 
 10/16  07:00:00,21787427.984785713,21787427.984785713,0.0 
 10/16  08:00:00,32714736.936369922,32714736.936369926,0.0 
 10/16  09:00:00,33949941.981786944,33949941.98178695,0.0 
 10/16  10:00:00,33534955.459761024,33534955.459761024,0.0 
 10/16  11:00:00,35805596.59879185,35805596.59879185,0.0 
 10/16  12:00:00,31942766.070087735,31942766.07008773,0.0 
 10/16  13:00:00,36730602.03301385,36730602.03301385,0.0 
 10/16  14:00:00,35754382.94766565,35754382.94766566,0.0 
 10/16  15:00:00,37896687.01624682,37896687.016246825,0.0 
 10/16  16:00:00,37901081.53547773,37901081.53547773,0.0 
 10/16  17:00:00,26065580.702448145,26065580.702448145,0.0 
 10/16  18:00:00,18885607.491476454,18885607.491476454,0.0 
 10/16  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/16  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/16  21:00:00,9899331.820964705,9899331.820964705,0.0 
 10/16  22:00:00,9013188.731125657,9013188.731125657,0.0 
 10/16  23:00:00,7265454.451684226,7265454.451684226,0.0 
 10/16  24:00:00,6404338.596677196,6404338.596677196,0.0 
 10/17  01:00:00,6404338.596677196,6404338.596677196,0.0 
 10/17  02:00:00,6404338.596677196,6404338.596677196,0.0 
 10/17  03:00:00,6404338.596677196,6404338.596677196,0.0 
 10/17  04:00:00,6404338.596677196,6404338.596677196,0.0 
 10/17  05:00:00,6404338.596677196,6404338.596677196,0.0 
 10/17  06:00:00,7595938.596677196,7595938.596677196,0.0 
 10/17  07:00:00,5395258.596677196,5395258.596677196,0.0 
 10/17  08:00:00,5395258.596677196,5395258.596677196,0.0 
 10/17  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/17  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/17  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/17  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/17  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/17  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/17  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/17  24:00:00,5504338.596677196,5504338.596677196,0.0 
 10/18  01:00:00,5504338.596677196,5504338.596677196,0.0 
 10/18  02:00:00,5504338.596677196,5504338.596677196,0.0 
 10/18  03:00:00,5504338.596677196,5504338.596677196,0.0 
 10/18  04:00:00,5504338.596677196,5504338.596677196,0.0 
 10/18  05:00:00,5504338.596677196,5504338.596677196,0.0 
 10/18  06:00:00,6695938.596677196,6695938.596677196,0.0 
 10/18  07:00:00,5045428.596677196,5045428.596677196,0.0 
 10/18  08:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  09:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  10:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  11:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  12:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  13:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  14:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  15:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  16:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  17:00:00,4495258.596677196,4495258.596677196,0.0 
 10/18  18:00:00,6695938.596677196,6695938.596677196,0.0 
 10/18  19:00:00,5894038.596677196,5894038.596677196,0.0 
 10/18  20:00:00,5894038.596677196,5894038.596677196,0.0 
 10/18  21:00:00,5894038.596677196,5894038.596677196,0.0 
 10/18  22:00:00,5894038.596677196,5894038.596677196,0.0 
 10/18  23:00:00,5894038.596677196,5894038.596677196,0.0 
 10/18  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/19  02:00:00,9019604.825749658,9019604.82574966,0.0 
 10/19  03:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/19  06:00:00,25241155.563440163,25241155.56344016,0.0 
 10/19  07:00:00,22686245.87867774,22686245.87867774,0.0 
 10/19  08:00:00,33798411.113026895,33798411.113026895,0.0 
 10/19  09:00:00,34908517.04868953,34908517.04868954,0.0 
 10/19  10:00:00,34684552.930609964,34684552.930609964,0.0 
 10/19  11:00:00,37067087.924752325,37067087.924752325,0.0 
 10/19  12:00:00,33626130.15550533,33626130.15550533,0.0 
 10/19  13:00:00,38690594.9967446,38690594.9967446,0.0 
 10/19  14:00:00,37720855.972069785,37720855.972069785,0.0 
 10/19  15:00:00,39671632.452002935,39671632.452002935,0.0 
 10/19  16:00:00,39758939.89919171,39758939.89919171,0.0 
 10/19  17:00:00,28222887.73512103,28222887.735121027,0.0 
 10/19  18:00:00,19449072.037782613,19449072.03778261,0.0 
 10/19  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/19  20:00:00,8999331.820964705,8999331.820964705,0.0 
 10/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 10/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 10/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 10/19  24:00:00,8569604.825749658,8569604.82574966,0.0 
 10/20  01:00:00,8569604.825749658,8569604.82574966,0.0 
 10/20  02:00:00,8569604.825749658,8569604.82574966,0.0 
 10/20  03:00:00,8569604.825749658,8569604.82574966,0.0 
 10/20  04:00:00,9019604.825749658,9019604.82574966,0.0 
 10/20  05:00:00,9469604.825749658,9469604.82574966,0.0 
 10/20  06:00:00,23804422.531968173,23804422.53196817,0.0 
 10/20  07:00:00,21731293.151838876,21731293.151838876,0.0 
 10/20  08:00:00,33543335.514265843,33543335.514265843,0.0 
 10/20  09:00:00,35545680.197049044,35545680.197049044,0.0 
 10/20  10:00:00,35576119.51807946,35576119.51807946,0.0 
 10/20  11:00:00,38132008.80864949,38132008.80864949,0.0 
 10/20  12:00:00,34762475.61550859,34762475.6155086,0.0 
 10/20  13:00:00,38886804.45666247,38886804.45666246,0.0 
 10/20  14:00:00,37666716.85239859,37666716.8523986,0.0 
 10/20  15:00:00,39729309.76546422,39729309.76546422,0.0 
 10/20  16:00:00,39703885.807925016,39703885.80792502,0.0 
 10/20  17:00:00,28260852.947821636,28260852.947821636,0.0 
 10/20  18:00:00,19449072.037782613,19449072.03778261,0.0 
 10/20  19:00:00,9983935.254119202,9983935.254119204,0.0 
 10/20  20:00:00,8999331.820964705,8999331.820964705,0.0 
