Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  01:00:00,11056245.109092321,11056245.109092321,6651835.595999954 
 01/01  02:00:00,11796868.142058732,11796868.14205873,7408999.057518972 
 01/01  03:00:00,10878265.462824685,10878265.462824685,8249736.449501504 
 01/01  04:00:00,11714751.44462024,11714751.44462024,8410029.01453506 
 01/01  05:00:00,10970503.619694779,10970503.619694779,8248757.757575119 
 01/01  06:00:00,13239858.64713497,13239858.64713497,8885660.103478003 
 01/01  07:00:00,17782078.954681076,17782078.95468108,9693336.434788346 
 01/01  08:00:00,13798401.096469805,13798401.096469808,9702450.341081928 
 01/01  09:00:00,11940741.635831993,11940741.635831993,6544300.167234963 
 01/01  10:00:00,10672778.91401942,10672778.914019419,2195264.3652366586 
 01/01  11:00:00,10091021.602212481,10091021.602212481,0.0 
 01/01  12:00:00,9221087.145375486,9221087.145375486,0.0 
 01/01  13:00:00,9565994.13090818,9565994.13090818,0.0 
 01/01  14:00:00,8498706.11762276,8498706.11762276,0.0 
 01/01  15:00:00,8438085.243316554,8438085.243316554,0.0 
 01/01  16:00:00,8684236.650451127,8684236.650451127,0.0 
 01/01  17:00:00,13348016.84628575,13348016.84628575,0.0 
 01/01  18:00:00,17466564.971014965,17466564.971014965,439246.415115485 
 01/01  19:00:00,18793184.216723293,18793184.216723293,2039545.1703833842 
 01/01  20:00:00,18773678.445048433,18773678.445048433,3265072.465576985 
 01/01  21:00:00,18458854.19758447,18458854.19758447,4047710.259496524 
 01/01  22:00:00,17057457.666115526,17057457.66611553,4826079.975425462 
 01/01  23:00:00,16139005.390363976,16139005.390363974,5772462.738137173 
 01/01  24:00:00,13458059.213867623,13458059.21386762,5702782.026024242 
 01/02  01:00:00,11224386.027625998,11224386.027625998,7157367.620900163 
 01/02  02:00:00,12023549.617329359,12023549.617329359,9140627.291844593 
 01/02  03:00:00,11121192.400937099,11121192.400937099,10321353.371259576 
 01/02  04:00:00,11928029.797591448,11928029.797591448,9861228.9977359 
 01/02  05:00:00,11124242.679071851,11124242.679071851,8452702.209839739 
 01/02  06:00:00,13364273.715809837,13364273.715809835,8471858.47071924 
 01/02  07:00:00,17865880.793278456,17865880.793278456,8422801.954714412 
 01/02  08:00:00,14636190.808738535,14636190.808738535,7635197.449562466 
 01/02  09:00:00,12802882.667385831,12802882.667385831,4973022.019333153 
 01/02  10:00:00,11646608.95246307,11646608.95246307,2977244.1706703277 
 01/02  11:00:00,11659661.580380112,11659661.580380112,2383662.5451655583 
 01/02  12:00:00,10694607.73552279,10694607.73552279,2461056.835060075 
 01/02  13:00:00,9735790.283057261,9735790.283057261,3243891.336975037 
 01/02  14:00:00,9642131.054493662,9642131.054493662,4336579.089745505 
 01/02  15:00:00,9591340.76113804,9591340.76113804,4540232.531469382 
 01/02  16:00:00,9856160.965618443,9856160.96561844,4929900.894303814 
 01/02  17:00:00,14535538.985872898,14535538.985872898,5245356.645029176 
 01/02  18:00:00,18626899.012576673,18626899.01257667,5119255.89112832 
 01/02  19:00:00,20826127.41641008,20826127.416410074,4958917.685805988 
 01/02  20:00:00,19321696.41208867,19321696.41208867,5695903.885148717 
 01/02  21:00:00,18192908.11122178,18192908.11122178,6201963.343576839 
 01/02  22:00:00,17679883.000720233,17679883.000720233,7292988.656541346 
 01/02  23:00:00,16752798.068994602,16752798.0689946,8059398.6733585335 
 01/02  24:00:00,14103978.544858294,14103978.544858295,8669966.329312827 
 01/03  01:00:00,12225600.04147714,12225600.041477138,9743555.482304383 
 01/03  02:00:00,11176386.22261572,11176386.222615719,9702176.82073608 
 01/03  03:00:00,11981931.027570194,11981931.027570194,10102236.535627939 
 01/03  04:00:00,11072308.569099054,11072308.569099054,10185174.83523075 
 01/03  05:00:00,12138853.801754663,12138853.801754663,11397705.766088285 
 01/03  06:00:00,13610000.731255926,13610000.731255926,13620964.520422159 
 01/03  07:00:00,17156614.8420947,17156614.8420947,13783300.235043129 
 01/03  08:00:00,14872041.881393777,14872041.881393777,12553300.46155718 
 01/03  09:00:00,12985181.637679258,12985181.637679258,8784340.803130053 
 01/03  10:00:00,11783790.58780059,11783790.587800588,5835697.902042207 
 01/03  11:00:00,11696783.74727768,11696783.747277679,3155246.243668556 
 01/03  12:00:00,10590609.611496538,10590609.611496536,264562.85069205944 
 01/03  13:00:00,9580239.7401632,9580239.7401632,0.0 
 01/03  14:00:00,10350470.93417583,10350470.93417583,0.0 
 01/03  15:00:00,8464838.863584485,8464838.863584485,0.0 
 01/03  16:00:00,9857877.650744766,9857877.650744768,0.0 
 01/03  17:00:00,14046051.206574533,14046051.206574533,0.0 
 01/03  18:00:00,19428530.96929999,19428530.96929999,2146873.7208482577 
 01/03  19:00:00,19798707.8088429,19798707.808842897,3480571.241650318 
 01/03  20:00:00,19284287.683552824,19284287.683552824,4901342.488474678 
 01/03  21:00:00,19139389.110784207,19139389.110784207,6217020.222868263 
 01/03  22:00:00,17663035.4845448,17663035.484544795,6958284.7565803295 
 01/03  23:00:00,15783570.386861894,15783570.386861894,7058664.383261351 
 01/03  24:00:00,14028505.724518297,14028505.724518295,7090976.013661269 
 01/04  01:00:00,12359157.846796412,12359157.846796412,8017310.707375628 
 01/04  02:00:00,12191145.291498194,12191145.291498194,8126676.147337355 
 01/04  03:00:00,11228968.637069587,11228968.637069587,8055052.757471988 
 01/04  04:00:00,11220783.694465052,11220783.694465052,8771144.68732066 
 01/04  05:00:00,12280144.10790997,12280144.10790997,9833634.295305377 
 01/04  06:00:00,13690707.797250142,13690707.797250142,10780159.989493828 
 01/04  07:00:00,18222076.629855525,18222076.629855525,11319789.752340823 
 01/04  08:00:00,14243490.0724123,14243490.072412299,11444923.137255376 
 01/04  09:00:00,11560868.794499055,11560868.794499055,11291209.74049287 
 01/04  10:00:00,13184166.45902239,13184166.459022388,12127924.172923245 
 01/04  11:00:00,11381382.149914999,11381382.149914999,13349018.937311396 
 01/04  12:00:00,11419722.849253958,11419722.849253956,14591494.90087885 
 01/04  13:00:00,11348451.279421046,11348451.279421046,14693562.927821219 
 01/04  14:00:00,10288035.660917124,10288035.660917124,14840847.520599902 
 01/04  15:00:00,10232410.765739951,10232410.765739951,14944942.515223155 
 01/04  16:00:00,10492782.826419914,10492782.826419914,15239493.15298812 
 01/04  17:00:00,14717606.311626524,14717606.311626524,15101950.13524552 
 01/04  18:00:00,19664322.04330166,19664322.04330166,14568277.211811777 
 01/04  19:00:00,20520887.503210407,20520887.50321041,15568293.350965109 
 01/04  20:00:00,20406899.59861904,20406899.598619036,16335448.88797267 
 01/04  21:00:00,20220560.131837826,20220560.131837826,16787597.236465625 
 01/04  22:00:00,18722762.829070814,18722762.829070814,17064512.861015037 
 01/04  23:00:00,17827236.281343654,17827236.281343654,18493372.49295177 
 01/04  24:00:00,15180558.592223262,15180558.59222326,19153118.637686882 
 01/05  01:00:00,12067902.750808809,12067902.750808809,20298118.636103768 
 01/05  02:00:00,12818304.50924444,12818304.50924444,21259783.91433038 
 01/05  03:00:00,11889362.482185693,11889362.482185693,21884279.565369494 
 01/05  04:00:00,12694255.582865238,12694255.582865238,21383161.791719094 
 01/05  05:00:00,11950954.431736024,11950954.431736024,21241542.391044855 
 01/05  06:00:00,14220241.240445457,14220241.24044546,21868912.145555757 
 01/05  07:00:00,18715502.50310096,18715502.503100958,21641241.423366368 
 01/05  08:00:00,14694643.605446335,14694643.605446333,20879275.56417051 
 01/05  09:00:00,13022413.143971533,13022413.14397153,21586128.80214971 
 01/05  10:00:00,12656047.043285409,12656047.043285407,21061490.206013 
 01/05  11:00:00,12550622.301986516,12550622.301986516,17999850.527509674 
 01/05  12:00:00,11633016.830574937,11633016.830574937,19073927.991880957 
 01/05  13:00:00,10529766.62483317,10529766.62483317,16847855.45287527 
 01/05  14:00:00,10372638.713154132,10372638.713154132,16611931.484519958 
 01/05  15:00:00,10089547.308506105,10089547.308506105,11945054.750012675 
 01/05  16:00:00,10296664.234754715,10296664.234754715,11131863.127090905 
 01/05  17:00:00,15109819.094949089,15109819.094949089,14233579.78435197 
 01/05  18:00:00,20079648.545784883,20079648.545784883,16574519.637074646 
 01/05  19:00:00,20827878.758482628,20827878.75848263,18105640.471942976 
 01/05  20:00:00,20553800.951921456,20553800.951921456,19403169.16482421 
 01/05  21:00:00,20347692.773417972,20347692.773417972,19432746.417636544 
 01/05  22:00:00,18704221.076857924,18704221.076857924,19470850.82486295 
 01/05  23:00:00,17075679.72347965,17075679.72347965,19288149.452555344 
 01/05  24:00:00,15236610.776719939,15236610.776719939,20326824.43703098 
 01/06  01:00:00,12783799.465441678,12783799.465441678,21433407.833643883 
 01/06  02:00:00,12589741.007284334,12589741.007284334,20997516.903682325 
 01/06  03:00:00,11639238.429380868,11639238.429380864,21169691.945674673 
 01/06  04:00:00,11565367.826947447,11565367.826947447,20510268.50008803 
 01/06  05:00:00,12586401.984476406,12586401.984476404,20769636.302617136 
 01/06  06:00:00,13933048.757352676,13933048.757352676,20377341.926916335 
 01/06  07:00:00,18414486.515989587,18414486.515989587,19846152.316810943 
 01/06  08:00:00,15146005.971198991,15146005.97119899,18253246.525373615 
 01/06  09:00:00,12283885.964501083,12283885.964501083,14337512.786676131 
 01/06  10:00:00,12950587.715036968,12950587.715036968,10227867.884870142 
 01/06  11:00:00,10945772.832149524,10945772.832149524,7226962.583672557 
 01/06  12:00:00,10779923.415741926,10779923.415741926,4196821.540543573 
 01/06  13:00:00,10626420.394309029,10626420.394309029,2578507.435767727 
 01/06  14:00:00,9446298.243016582,9446298.24301658,223302.91773107005 
 01/06  15:00:00,9374857.60473798,9374857.60473798,0.0 
 01/06  16:00:00,9621205.874082072,9621205.874082072,0.0 
 01/06  17:00:00,14020285.597857878,14020285.597857878,3250628.9277457846 
 01/06  18:00:00,19073716.66493088,19073716.66493088,5458388.799388494 
 01/06  19:00:00,19930926.712485284,19930926.712485284,6205547.297399258 
 01/06  20:00:00,19530273.037421636,19530273.037421633,6144479.411952425 
 01/06  21:00:00,19001576.82393433,19001576.82393433,7146570.415023005 
 01/06  22:00:00,17755898.422635067,17755898.422635067,8865422.781952646 
 01/06  23:00:00,16859259.38650411,16859259.38650411,10272540.004281625 
 01/06  24:00:00,14273817.018663768,14273817.018663766,12223321.607488297 
 01/07  01:00:00,12385257.80783985,12385257.807839848,13087335.22924371 
 01/07  02:00:00,11365899.89275589,11365899.89275589,13670759.427838804 
 01/07  03:00:00,11979814.059567714,11979814.059567714,13472715.47949278 
 01/07  04:00:00,11414495.930314139,11414495.930314139,13937422.730379846 
 01/07  05:00:00,11459861.60876958,11459861.60876958,15480857.20271021 
 01/07  06:00:00,13663890.865801765,13663890.865801765,14738143.618073821 
 01/07  07:00:00,18195073.360693716,18195073.360693716,15232169.849313999 
 01/07  08:00:00,15068768.918705348,15068768.918705348,16616743.093202919 
 01/07  09:00:00,13255483.450994361,13255483.450994361,14380634.140346132 
 01/07  10:00:00,12046611.510739412,12046611.510739412,11298654.201353557 
 01/07  11:00:00,11928089.82824061,11928089.82824061,7961340.323540639 
 01/07  12:00:00,10915366.223556895,10915366.223556895,7044572.88930128 
 01/07  13:00:00,9854700.03887187,9854700.038871868,5723706.362697059 
 01/07  14:00:00,9972255.048970893,9972255.048970893,4956748.625266407 
 01/07  15:00:00,9252961.576578101,9252961.576578101,3677226.546686912 
 01/07  16:00:00,9802638.943672193,9802638.943672193,3791320.647340157 
 01/07  17:00:00,14608138.722638689,14608138.722638689,6727161.490688824 
 01/07  18:00:00,19654157.971538503,19654157.9715385,6834778.952724257 
 01/07  19:00:00,19992613.875443354,19992613.875443354,7493571.944973132 
 01/07  20:00:00,19489677.949226998,19489677.949226998,9162567.461741164 
 01/07  21:00:00,19280851.013283864,19280851.013283864,9137315.420873964 
 01/07  22:00:00,17795281.328699123,17795281.328699123,9699674.84341861 
 01/07  23:00:00,15966455.064241674,15966455.064241674,10872189.110583846 
 01/07  24:00:00,14235179.246157587,14235179.246157585,11411453.054672694 
 01/08  01:00:00,12420772.415886845,12420772.415886844,13830831.190427283 
 01/08  02:00:00,12295488.528045662,12295488.528045662,14834771.403373772 
 01/08  03:00:00,11406257.857376523,11406257.857376523,16290874.258457594 
 01/08  04:00:00,12232104.307515787,12232104.307515787,16228710.470152691 
 01/08  05:00:00,11380297.665440924,11380297.665440924,13814718.388486024 
 01/08  06:00:00,13558976.591477435,13558976.591477435,12545887.13882813 
 01/08  07:00:00,18036245.764590964,18036245.764590964,11890594.37905624 
 01/08  08:00:00,14752109.215640081,14752109.215640083,9957680.206322972 
 01/08  09:00:00,12956053.248618953,12956053.248618953,8093851.504040598 
 01/08  10:00:00,11806467.224535765,11806467.224535763,6258649.388621329 
 01/08  11:00:00,11835074.373817261,11835074.373817261,5999832.43589863 
 01/08  12:00:00,10455278.900224274,10455278.900224274,4614449.347149912 
 01/08  13:00:00,10098524.94087697,10098524.94087697,3681115.839588642 
 01/08  14:00:00,9497856.690379798,9497856.690379797,1295925.561989305 
 01/08  15:00:00,9375297.641785417,9375297.641785415,0.0 
 01/08  16:00:00,9632627.458670463,9632627.458670463,229910.96496279756 
 01/08  17:00:00,12864514.581307098,12864514.581307098,1335442.5148049183 
 01/08  18:00:00,18518231.699514322,18518231.699514322,2796116.9880331084 
 01/08  19:00:00,20761873.677439585,20761873.677439585,3524600.130065253 
 01/08  20:00:00,19257665.8382717,19257665.8382717,4292478.115693772 
 01/08  21:00:00,18487485.982007936,18487485.982007936,4660775.695146075 
 01/08  22:00:00,17211190.45195628,17211190.45195628,4976348.574141711 
 01/08  23:00:00,16634852.645513542,16634852.645513542,5550461.076763403 
 01/08  24:00:00,14000740.680916168,14000740.680916168,6501021.417326473 
 01/09  01:00:00,12116102.605181502,12116102.605181502,7449310.400503491 
 01/09  02:00:00,11105645.284297254,11105645.284297254,8220799.476225025 
 01/09  03:00:00,11930801.977892645,11930801.977892645,9031033.616290802 
 01/09  04:00:00,10977369.91947984,10977369.91947984,8197076.175424515 
 01/09  05:00:00,11960515.540874032,11960515.540874034,7663034.440114297 
 01/09  06:00:00,13306497.933240239,13306497.933240239,7253634.701952866 
 01/09  07:00:00,17666744.42827751,17666744.42827751,7276044.041940568 
 01/09  08:00:00,14776197.07444802,14776197.074448021,7305725.453219618 
 01/09  09:00:00,11836412.441593068,11836412.441593068,4928714.793711167 
 01/09  10:00:00,12519281.64200142,12519281.642001417,1155818.4542217627 
 01/09  11:00:00,10601644.55775265,10601644.55775265,0.0 
 01/09  12:00:00,10579992.578676935,10579992.578676935,0.0 
 01/09  13:00:00,10503606.499589916,10503606.499589914,0.0 
 01/09  14:00:00,9435682.537046619,9435682.537046619,0.0 
 01/09  15:00:00,9374875.930252317,9374875.930252315,0.0 
 01/09  16:00:00,9621148.007088147,9621148.007088147,0.0 
 01/09  17:00:00,12799625.170472637,12799625.170472637,0.0 
 01/09  18:00:00,18383878.279260725,18383878.279260725,0.0 
 01/09  19:00:00,19635305.15698936,19635305.15698936,0.0 
 01/09  20:00:00,19962301.853761878,19962301.853761874,0.0 
 01/09  21:00:00,17942843.758161843,17942843.758161843,0.0 
 01/09  22:00:00,17333371.243384928,17333371.243384928,0.0 
 01/09  23:00:00,16369480.437144225,16369480.437144224,0.0 
 01/09  24:00:00,13767267.321378965,13767267.321378965,1609709.7471988723 
 01/10  01:00:00,11939446.231633766,11939446.231633764,3750047.570298164 
 01/10  02:00:00,10899761.950252932,10899761.950252932,3909421.737741574 
 01/10  03:00:00,11700379.067466743,11700379.067466741,4206103.173455744 
 01/10  04:00:00,10835632.543445257,10835632.54344526,5228971.104739223 
 01/10  05:00:00,11904318.992130022,11904318.992130022,6485892.639992972 
 01/10  06:00:00,13313415.64643573,13313415.64643573,7401775.699690153 
 01/10  07:00:00,16844600.57818472,16844600.57818472,7164311.125472201 
 01/10  08:00:00,14618175.101850383,14618175.101850383,7120879.884082654 
 01/10  09:00:00,12792221.71563451,12792221.71563451,4630590.184703553 
 01/10  10:00:00,11580832.649277765,11580832.649277765,1505952.5206732934 
 01/10  11:00:00,11549075.062824346,11549075.062824346,0.0 
 01/10  12:00:00,10580033.73736616,10580033.73736616,0.0 
 01/10  13:00:00,10503424.952542195,10503424.952542195,0.0 
 01/10  14:00:00,9435972.300745783,9435972.300745783,0.0 
 01/10  15:00:00,9374903.553664396,9374903.553664396,0.0 
 01/10  16:00:00,9621543.466080267,9621543.466080267,0.0 
 01/10  17:00:00,11876365.557130251,11876365.557130251,0.0 
 01/10  18:00:00,19328112.787887037,19328112.787887037,0.0 
 01/10  19:00:00,19635918.083338976,19635918.083338976,0.0 
 01/10  20:00:00,19053462.066104192,19053462.06610419,0.0 
 01/10  21:00:00,18845381.57248679,18845381.57248679,0.0 
 01/10  22:00:00,17385299.606718898,17385299.606718898,1083677.7232264273 
 01/10  23:00:00,16503873.834386654,16503873.834386654,2811579.325293176 
 01/10  24:00:00,13886660.908412687,13886660.908412687,4111043.6828877525 
 01/11  01:00:00,12250872.591114819,12250872.591114819,5749349.535303108 
 01/11  02:00:00,11236946.140050638,11236946.140050638,6447125.047119243 
 01/11  03:00:00,11192420.69060333,11192420.69060333,7289706.676822368 
 01/11  04:00:00,12051886.77464084,12051886.77464084,7931078.545749102 
 01/11  05:00:00,11265669.266689152,11265669.266689153,6891069.494292689 
 01/11  06:00:00,13503258.87948889,13503258.87948889,6847040.9728842145 
 01/11  07:00:00,18021924.325366013,18021924.325366016,7025580.858204681 
 01/11  08:00:00,13970645.462869883,13970645.46286988,5619792.787308466 
 01/11  09:00:00,12187206.709723532,12187206.70972353,4015697.8231391204 
 01/11  10:00:00,11726407.230252076,11726407.230252076,1534876.6815423556 
 01/11  11:00:00,11693563.365138765,11693563.365138765,0.0 
 01/11  12:00:00,10723977.797453118,10723977.797453117,0.0 
 01/11  13:00:00,9725550.056245746,9725550.056245746,0.0 
 01/11  14:00:00,10495915.324727187,10495915.324727187,0.0 
 01/11  15:00:00,8609447.120178998,8609447.120178998,0.0 
 01/11  16:00:00,10681435.625948023,10681435.625948023,0.0 
 01/11  17:00:00,12021175.374245279,12021175.374245279,0.0 
 01/11  18:00:00,19473067.776726127,19473067.776726127,0.0 
 01/11  19:00:00,19780981.252158903,19780981.252158903,0.0 
 01/11  20:00:00,19665069.30062113,19665069.300621126,727576.5041713103 
 01/11  21:00:00,19513546.757413782,19513546.757413782,1914152.9516749266 
 01/11  22:00:00,18032190.00994137,18032190.00994137,2567934.2878898587 
 01/11  23:00:00,16208706.356650446,16208706.356650446,3878061.63508287 
 01/11  24:00:00,15378028.750079803,15378028.750079803,4475598.912929402 
 01/12  01:00:00,11344403.304759616,11344403.304759616,5147405.150814736 
 01/12  02:00:00,12101458.97551301,12101458.97551301,6248452.361139646 
 01/12  03:00:00,11159641.192618284,11159641.192618284,6603275.215298798 
 01/12  04:00:00,12048324.896447217,12048324.896447217,7856732.060323639 
 01/12  05:00:00,11353295.102363504,11353295.102363504,8726031.410933664 
 01/12  06:00:00,13597052.715484047,13597052.71548405,8812230.748673331 
 01/12  07:00:00,18162297.275610786,18162297.275610786,9960461.572757049 
 01/12  08:00:00,14140979.167784851,14140979.167784853,9173588.551640186 
 01/12  09:00:00,12330368.827805027,12330368.827805027,6990989.435001513 
 01/12  10:00:00,11917967.50446008,11917967.50446008,5532839.63270447 
 01/12  11:00:00,11921456.36875048,11921456.36875048,4757561.912773191 
 01/12  12:00:00,10837936.574900879,10837936.574900877,2380121.891133705 
 01/12  13:00:00,9750152.533890465,9750152.533890463,500619.32437720784 
 01/12  14:00:00,10334891.76733389,10334891.767333888,0.0 
 01/12  15:00:00,8770292.249287445,8770292.249287445,0.0 
 01/12  16:00:00,10426637.382295407,10426637.382295407,0.0 
 01/12  17:00:00,12299124.328265514,12299124.328265514,411623.73972450435 
 01/12  18:00:00,19609779.73138592,19609779.73138592,2843715.3608588967 
 01/12  19:00:00,20032546.794588674,20032546.794588674,5257360.031481987 
 01/12  20:00:00,19963413.192447368,19963413.192447364,6967385.357028947 
 01/12  21:00:00,19840339.116713256,19840339.116713256,8751802.58016739 
 01/12  22:00:00,18393335.09223344,18393335.09223344,10127374.110980313 
 01/12  23:00:00,16539096.438281722,16539096.438281722,10794236.852862196 
 01/12  24:00:00,15709686.300198995,15709686.300198993,11415175.101856928 
 01/13  01:00:00,11425392.669345748,11425392.669345748,11366623.14136535 
 01/13  02:00:00,12161186.28953864,12161186.28953864,12023315.299743108 
 01/13  03:00:00,11220667.615682308,11220667.615682308,12404451.686983503 
 01/13  04:00:00,12088289.427688342,12088289.42768834,13217009.961855035 
 01/13  05:00:00,11379779.294398973,11379779.29439897,13803863.243843455 
 01/13  06:00:00,13550476.395507002,13550476.395507004,12359396.431167388 
 01/13  07:00:00,17964669.638548717,17964669.638548717,10333083.366777008 
 01/13  08:00:00,14797141.064668633,14797141.064668633,10836379.372290213 
 01/13  09:00:00,12995891.691224447,12995891.691224445,8851672.74918843 
 01/13  10:00:00,11758036.745558372,11758036.74555837,5188634.301575893 
 01/13  11:00:00,11657490.072876059,11657490.072876059,2236493.3407045584 
 01/13  12:00:00,10591340.416121984,10591340.416121984,225616.47287892256 
 01/13  13:00:00,9582330.19939826,9582330.19939826,0.0 
 01/13  14:00:00,10352510.50822614,10352510.50822614,0.0 
 01/13  15:00:00,8465622.853560729,8465622.853560727,0.0 
 01/13  16:00:00,10332038.923148109,10332038.923148109,0.0 
 01/13  17:00:00,12085349.96968971,12085349.969689708,0.0 
 01/13  18:00:00,19330302.52113208,19330302.52113208,0.0 
 01/13  19:00:00,19692455.867297273,19692455.867297273,1139834.4281221852 
 01/13  20:00:00,19191036.39984698,19191036.39984698,2844463.874295734 
 01/13  21:00:00,19103884.687079877,19103884.687079877,5382766.17489048 
 01/13  22:00:00,17668417.59946806,17668417.59946806,7002989.230335927 
 01/13  23:00:00,15831233.183476403,15831233.183476403,8028958.870732256 
 01/13  24:00:00,15111978.007070282,15111978.00707028,10962831.648834951 
 01/14  01:00:00,11475366.670547238,11475366.670547238,12413122.59350975 
 01/14  02:00:00,12194110.610379618,12194110.610379618,12711945.394211669 
 01/14  03:00:00,11254433.009106703,11254433.009106703,13111528.664422229 
 01/14  04:00:00,12166698.931408612,12166698.931408612,14858715.794535961 
 01/14  05:00:00,11520548.369733488,11520548.369733488,16751691.247898752 
 01/14  06:00:00,13705090.562453257,13705090.562453257,15595617.94135766 
 01/14  07:00:00,18239227.745271653,18239227.745271653,16068407.121644812 
 01/14  08:00:00,15009393.794949804,15009393.794949804,15272767.037206776 
 01/14  09:00:00,13102043.238191292,13102043.238191292,11064636.453727663 
 01/14  10:00:00,11827963.0757348,11827963.0757348,6649151.499209446 
 01/14  11:00:00,11672832.650052102,11672832.650052102,2555323.716014757 
 01/14  12:00:00,10580840.142910462,10580840.142910462,0.0 
 01/14  13:00:00,9582023.517890606,9582023.517890606,0.0 
 01/14  14:00:00,10352560.318602562,10352560.318602562,0.0 
 01/14  15:00:00,8465796.923381863,8465796.923381861,0.0 
 01/14  16:00:00,10538406.825022085,10538406.825022085,0.0 
 01/14  17:00:00,12019806.495918836,12019806.495918836,2972257.145137014 
 01/14  18:00:00,19571527.452593725,19571527.452593725,5049654.13953938 
 01/14  19:00:00,19893198.394941077,19893198.394941077,5342224.146754489 
 01/14  20:00:00,19400730.295445565,19400730.295445565,7223842.570671445 
 01/14  21:00:00,19281146.329143967,19281146.329143967,9087077.41922729 
 01/14  22:00:00,17777333.89676738,17777333.896767385,9275387.05996539 
 01/14  23:00:00,16835396.3050953,16835396.3050953,9739397.913382784 
 01/14  24:00:00,14203554.693477105,14203554.693477105,10743874.380781628 
 01/15  01:00:00,11443480.529117422,11443480.52911742,11745398.802437628 
 01/15  02:00:00,12154431.244472813,12154431.24447281,11880333.302798085 
 01/15  03:00:00,11229002.231226057,11229002.231226053,12578985.852562891 
 01/15  04:00:00,12139295.304193567,12139295.304193567,14285018.223828182 
 01/15  05:00:00,11437371.524809863,11437371.524809862,15009895.102884866 
 01/15  06:00:00,13705221.938228708,13705221.938228708,15596084.328656528 
 01/15  07:00:00,18252978.45930774,18252978.459307745,16339935.692663644 
 01/15  08:00:00,14982122.55299227,14982122.55299227,14686629.129968729 
 01/15  09:00:00,13104569.144951772,13104569.144951772,11115124.705446798 
 01/15  10:00:00,11880741.40066583,11880741.40066583,7745563.474962993 
 01/15  11:00:00,11794192.201539028,11794192.20153903,5087114.605531003 
 01/15  12:00:00,10662759.842994424,10662759.842994424,1705635.410127354 
 01/15  13:00:00,10173703.580768533,10173703.580768533,0.0 
 01/15  14:00:00,9765597.437217504,9765597.437217504,0.0 
 01/15  15:00:00,9184634.289797533,9184634.289797533,0.0 
 01/15  16:00:00,9814747.538808696,9814747.538808696,0.0 
 01/15  17:00:00,11877291.944064785,11877291.944064785,0.0 
 01/15  18:00:00,19330590.443072133,19330590.443072133,0.0 
 01/15  19:00:00,19736967.902495123,19736967.902495123,2057681.6024042182 
 01/15  20:00:00,19241996.101747498,19241996.101747498,3896648.9809503993 
 01/15  21:00:00,19062210.22186883,19062210.22186883,4494371.545470408 
 01/15  22:00:00,17638061.356416974,17638061.356416974,6348964.910740356 
 01/15  23:00:00,16840280.761986606,16840280.761986606,9832693.8886009 
 01/15  24:00:00,14243315.033773243,14243315.033773242,11573021.358505106 
 01/16  01:00:00,12366321.006837806,12366321.006837806,12688954.703916779 
 01/16  02:00:00,11339531.848708838,11339531.848708838,13118589.439726325 
 01/16  03:00:00,12173919.7178993,12173919.717899302,14122239.613453116 
 01/16  04:00:00,11213329.645893943,11213329.645893943,13138279.971072232 
 01/16  05:00:00,12230060.20421621,12230060.20421621,13307215.95684267 
 01/16  06:00:00,13598909.297066823,13598909.297066823,13374845.45177951 
 01/16  07:00:00,17153496.09326884,17153496.09326884,13566517.54988725 
 01/16  08:00:00,14922034.820437014,14922034.820437014,13401788.279280083 
 01/16  09:00:00,13074567.166884562,13074567.16688456,10463311.745086284 
 01/16  10:00:00,11850991.605677519,11850991.605677519,7113719.273975683 
 01/16  11:00:00,11768914.407273164,11768914.407273164,4550020.963363099 
 01/16  12:00:00,10693619.248568783,10693619.248568783,2338406.196122814 
 01/16  13:00:00,10532271.136262065,10532271.136262063,562218.4606704165 
 01/16  14:00:00,9437048.884632558,9437048.88463256,0.0 
 01/16  15:00:00,9376062.334999977,9376062.334999977,0.0 
 01/16  16:00:00,9622635.137177493,9622635.137177492,0.0 
 01/16  17:00:00,12829765.811337609,12829765.811337609,580105.925170207 
 01/16  18:00:00,18502396.151485562,18502396.151485562,2419663.564998476 
 01/16  19:00:00,20748476.67332458,20748476.67332458,3158862.780172301 
 01/16  20:00:00,19298994.78797763,19298994.78797763,5080294.190201284 
 01/16  21:00:00,18178500.33322343,18178500.333223425,5797064.010073292 
 01/16  22:00:00,17640825.786863312,17640825.786863312,6391213.165953902 
 01/16  23:00:00,16738219.600921236,16738219.600921236,7680125.59191435 
 01/16  24:00:00,14080814.1056412,14080814.1056412,8172596.893306155 
 01/17  01:00:00,12218417.685074065,12218417.685074065,9592119.799995152 
 01/17  02:00:00,11468429.344688794,11468429.344688792,9523978.84721714 
 01/17  03:00:00,11665760.38826607,11665760.388266066,9756409.292094028 
 01/17  04:00:00,11084146.878678117,11084146.878678115,10433079.42943874 
 01/17  05:00:00,12107964.495504197,12107964.495504197,10750049.153463656 
 01/17  06:00:00,13453583.46248061,13453583.46248061,10324583.758282633 
 01/17  07:00:00,17945982.2139149,17945982.2139149,9886346.101646345 
 01/17  08:00:00,14681985.303686284,14681985.303686282,8372501.26510444 
 01/17  09:00:00,12655486.613438273,12655486.613438273,7118423.260120561 
 01/17  10:00:00,12094937.813212907,12094937.813212907,6852988.817314601 
