Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  01:00:00,56228247.218191236,56228247.218191236,80396299.84595338 
 01/01  02:00:00,22939972.38491624,22939972.38491624,9928834.732080001 
 01/01  03:00:00,28494613.217244938,28494613.217244938,13187284.09812 
 01/01  04:00:00,22997326.24541022,22997326.24541022,9928834.732080001 
 01/01  05:00:00,47637833.73696126,47637833.73696126,19704182.8302 
 01/01  06:00:00,102645708.97743216,102645708.97743216,220450739.95749414 
 01/01  07:00:00,118204518.26491301,118204518.26491301,217311653.74976826 
 01/01  08:00:00,125080028.4149108,125080028.4149108,215317003.2425904 
 01/01  09:00:00,141092183.20398062,141092183.20398062,162433911.11320025 
 01/01  10:00:00,156981338.17366844,156981338.17366847,119167961.95048437 
 01/01  11:00:00,197406054.11020535,197406054.11020538,167320585.28455228 
 01/01  12:00:00,217419728.09400237,217419728.09400237,178280460.997392 
 01/01  13:00:00,200096122.36433142,200096122.36433145,147973307.83902067 
 01/01  14:00:00,188543571.4852665,188543571.4852665,134724794.6010856 
 01/01  15:00:00,174341092.02748778,174341092.0274878,124582189.90521921 
 01/01  16:00:00,174561058.64013496,174561058.64013496,132732827.5997704 
 01/01  17:00:00,195551651.3433491,195551651.3433491,149502881.23178136 
 01/01  18:00:00,202426818.42693287,202426818.42693287,182503021.0577568 
 01/01  19:00:00,193748154.5847268,193748154.58472687,192257128.64644665 
 01/01  20:00:00,182538738.61884022,182538738.61884025,185071847.78745052 
 01/01  21:00:00,168096130.53811342,168096130.53811342,177893397.88515228 
 01/01  22:00:00,159664914.01566708,159664914.01566708,201756538.6634035 
 01/01  23:00:00,103918428.46905948,103918428.46905947,187919690.0323955 
 01/01  24:00:00,64013835.57008399,64013835.570084,167123198.22061357 
 01/02  01:00:00,54714136.40380835,54714136.40380834,101604650.43124299 
 01/02  02:00:00,22938511.856358707,22938511.856358707,9928834.732080001 
 01/02  03:00:00,28489639.271607332,28489639.271607332,13187284.09812 
 01/02  04:00:00,22803527.923074268,22803527.923074268,9928834.732080001 
 01/02  05:00:00,47654104.03661717,47654104.036617175,19704182.8302 
 01/02  06:00:00,104240126.39749658,104240126.39749658,204742309.38415015 
 01/02  07:00:00,120150812.49690275,120150812.49690275,199001300.33416086 
 01/02  08:00:00,138126446.9164309,138126446.9164309,263180836.51326922 
 01/02  09:00:00,153264556.96261132,153264556.96261132,228583108.75021875 
 01/02  10:00:00,167482860.36079425,167482860.36079428,214555058.07865858 
 01/02  11:00:00,197477921.30349475,197477921.30349475,204067644.62997407 
 01/02  12:00:00,218383570.34762135,218383570.34762135,199933547.06648093 
 01/02  13:00:00,202514175.496919,202514175.49691904,168135741.44425923 
 01/02  14:00:00,189823404.63728154,189823404.63728154,166444127.7897907 
 01/02  15:00:00,177237360.60552514,177237360.6055252,165224715.23454744 
 01/02  16:00:00,177415743.72946316,177415743.72946316,175530876.5463 
 01/02  17:00:00,200276825.6390463,200276825.6390463,189264170.51725858 
 01/02  18:00:00,206821174.01723257,206821174.0172326,203849377.19701177 
 01/02  19:00:00,199205670.76589617,199205670.76589614,200169107.54858518 
 01/02  20:00:00,189432738.37751833,189432738.37751833,217677859.12996453 
 01/02  21:00:00,175418607.22777107,175418607.22777107,210586792.70287555 
 01/02  22:00:00,165471160.98768705,165471160.98768705,240083901.1959839 
 01/02  23:00:00,105775836.41247566,105775836.41247566,232002226.39317334 
 01/02  24:00:00,66160472.44284273,66160472.44284274,207369514.4976731 
 01/03  01:00:00,54763224.565279804,54763224.565279804,117170383.44313419 
 01/03  02:00:00,23112777.90165657,23112777.90165657,9928834.732080001 
 01/03  03:00:00,28476750.749887854,28476750.749887854,13187284.09812 
 01/03  04:00:00,22791917.761608344,22791917.761608344,9928834.732080001 
 01/03  05:00:00,50477479.20110489,50477479.20110489,19704182.8302 
 01/03  06:00:00,106512756.11758424,106512756.11758424,251593920.33200964 
 01/03  07:00:00,121834833.28512822,121834833.28512822,253658054.07988644 
 01/03  08:00:00,139122788.02849567,139122788.0284957,312924843.0258205 
 01/03  09:00:00,153922511.97561654,153922511.97561657,272867131.3523777 
 01/03  10:00:00,167625542.85474402,167625542.85474402,211412689.73766565 
 01/03  11:00:00,197119891.46093702,197119891.46093702,198120714.97376865 
 01/03  12:00:00,217678256.88082397,217678256.88082403,161151031.5747673 
 01/03  13:00:00,201938345.25992033,201938345.25992036,149539027.10449147 
 01/03  14:00:00,189097790.65663055,189097790.65663058,122661866.76846385 
 01/03  15:00:00,176023943.06746635,176023943.06746638,118884551.38641165 
 01/03  16:00:00,176238724.79115152,176238724.79115155,131382446.03393343 
 01/03  17:00:00,199041961.46253067,199041961.46253073,152028089.5744604 
 01/03  18:00:00,206709061.2414379,206709061.2414379,184526350.5931236 
 01/03  19:00:00,199351901.57847214,199351901.57847214,215690947.02688563 
 01/03  20:00:00,189488478.687599,189488478.68759903,233949776.87070474 
 01/03  21:00:00,175349356.9612309,175349356.9612309,233287402.9035566 
 01/03  22:00:00,165444610.4555579,165444610.45555788,243167252.8725205 
 01/03  23:00:00,105887987.31017627,105887987.31017627,238314175.21014982 
 01/03  24:00:00,66384932.84343843,66384932.84343844,222762469.38233572 
 01/04  01:00:00,55518201.51777252,55518201.517772526,118550298.7033774 
 01/04  02:00:00,23125059.980530977,23125059.980530977,12562234.03425347 
 01/04  03:00:00,28500503.036970057,28500503.036970057,13187284.09812 
 01/04  04:00:00,22818347.55579075,22818347.55579075,9928834.732080001 
 01/04  05:00:00,47753174.65798413,47753174.65798413,19704182.8302 
 01/04  06:00:00,103137831.70565288,103137831.7056529,229252634.24755934 
 01/04  07:00:00,118595233.96377566,118595233.96377566,230940379.2194968 
 01/04  08:00:00,125454367.13546127,125454367.13546127,231488015.30660892 
 01/04  09:00:00,143425840.05161953,143425840.05161953,229625015.4684566 
 01/04  10:00:00,170055246.02806935,170055246.02806935,272227102.7421833 
 01/04  11:00:00,199451628.85842684,199451628.85842684,281709719.30976534 
 01/04  12:00:00,220614121.2814924,220614121.2814924,288969832.3257297 
 01/04  13:00:00,206733114.75281414,206733114.75281417,297538830.8369517 
 01/04  14:00:00,193959626.13751397,193959626.137514,294751381.32939416 
 01/04  15:00:00,182093245.84775642,182093245.84775642,290132999.2097071 
 01/04  16:00:00,183635052.70076278,183635052.70076278,303033315.3018435 
 01/04  17:00:00,203174476.76061842,203174476.76061842,298636844.31782436 
 01/04  18:00:00,209417584.5692858,209417584.5692858,321445079.60476774 
 01/04  19:00:00,202199338.51956782,202199338.51956782,353353619.4650859 
 01/04  20:00:00,190981542.85681784,190981542.85681778,358801672.9095202 
 01/04  21:00:00,178423969.20003945,178423969.20003945,358166024.9817101 
 01/04  22:00:00,168316153.36983114,168316153.36983112,366555259.99703467 
 01/04  23:00:00,107254798.23303202,107254798.233032,368971372.70739484 
 01/04  24:00:00,70270026.64797845,70270026.64797845,359936815.6791266 
 01/05  01:00:00,59816408.81040216,59816408.81040217,262922038.1558057 
 01/05  02:00:00,22887395.880995482,22887395.880995482,9928834.732080001 
 01/05  03:00:00,28396061.759244405,28396061.759244405,13187284.09812 
 01/05  04:00:00,22704297.573410608,22704297.573410608,9928834.732080001 
 01/05  05:00:00,43927343.98616515,43927343.98616516,26378671.877911005 
 01/05  06:00:00,105898546.44757684,105898546.44757684,382651912.7043357 
 01/05  07:00:00,121458735.4606674,121458735.4606674,386797300.26906985 
 01/05  08:00:00,129266210.7578097,129266210.75780968,398995430.4235852 
 01/05  09:00:00,146187785.30216736,146187785.30216736,390590607.135251 
 01/05  10:00:00,162725850.98635632,162725850.98635632,389587598.11634773 
 01/05  11:00:00,202720890.01174802,202720890.01174802,424911309.19571185 
 01/05  12:00:00,222301904.25539505,222301904.25539508,411684983.9766435 
 01/05  13:00:00,205133374.7262776,205133374.7262776,398269124.63425386 
 01/05  14:00:00,193857720.85824096,193857720.85824093,388114291.78869385 
 01/05  15:00:00,179392119.09314895,179392119.09314892,364660149.7489144 
 01/05  16:00:00,179287917.2514924,179287917.2514924,360871681.7578918 
 01/05  17:00:00,200112048.33732018,200112048.33732015,377443007.27099794 
 01/05  18:00:00,207027134.70319414,207027134.70319414,413489204.9751716 
 01/05  19:00:00,198470871.75096783,198470871.75096786,434537278.5256976 
 01/05  20:00:00,187220338.40280014,187220338.40280017,415798536.80883014 
 01/05  21:00:00,172819576.47753567,172819576.47753567,397485928.74495995 
 01/05  22:00:00,163800043.8870867,163800043.8870867,410207485.0401547 
 01/05  23:00:00,107964280.19724494,107964280.19724494,401272216.19126856 
 01/05  24:00:00,68142184.3567977,68142184.3567977,366941308.01397836 
 01/06  01:00:00,58195779.18123538,58195779.18123539,273915239.9084186 
 01/06  02:00:00,22877210.66653078,22877210.66653078,9928834.732080001 
 01/06  03:00:00,28386135.476933487,28386135.476933487,13187284.09812 
 01/06  04:00:00,22691614.16237499,22691614.16237499,9928834.732080001 
 01/06  05:00:00,47238612.0233113,47238612.0233113,107324367.58413933 
 01/06  06:00:00,105811732.3777243,105811732.3777243,272687490.0424303 
 01/06  07:00:00,121296576.74767451,121296576.7476745,267965730.80978617 
 01/06  08:00:00,139319516.8181858,139319516.8181858,322602773.9869807 
 01/06  09:00:00,154326669.99561733,154326669.99561733,290202875.51003647 
 01/06  10:00:00,167889100.5461853,167889100.5461853,235361743.81809604 
 01/06  11:00:00,197636198.62125307,197636198.62125307,200907098.5354437 
 01/06  12:00:00,218089663.78163663,218089663.78163663,188177691.22003853 
 01/06  13:00:00,201801966.68595594,201801966.68595597,144403009.63669702 
 01/06  14:00:00,189007736.50754842,189007736.50754845,134692688.52636474 
 01/06  15:00:00,176449056.36318395,176449056.36318398,131713961.56385341 
 01/06  16:00:00,176802069.0894301,176802069.08943012,146314796.90950167 
 01/06  17:00:00,199566362.54057065,199566362.54057068,175931894.63293707 
 01/06  18:00:00,206632604.37814718,206632604.3781472,194058536.38388145 
 01/06  19:00:00,199403133.15562448,199403133.1556245,225112058.81669468 
 01/06  20:00:00,189275442.38943008,189275442.38943008,211323793.6490624 
 01/06  21:00:00,175604257.610024,175604257.61002403,215383971.2676254 
 01/06  22:00:00,165947372.41944245,165947372.41944247,258793921.20973158 
 01/06  23:00:00,106173130.72894712,106173130.72894713,243102837.83308285 
 01/06  24:00:00,66957437.32618641,66957437.32618642,262815956.04026908 
 01/07  01:00:00,56072984.51874817,56072984.518748164,176450350.21751463 
 01/07  02:00:00,22986985.845943518,22986985.845943518,9928834.732080001 
 01/07  03:00:00,28442504.438539002,28442504.438539002,13187284.09812 
 01/07  04:00:00,22759987.578752004,22759987.578752004,9928834.732080001 
 01/07  05:00:00,49448306.7257757,49448306.7257757,19704182.8302 
 01/07  06:00:00,106869529.69298801,106869529.69298801,270124385.8676244 
 01/07  07:00:00,122538846.07663754,122538846.07663754,289300231.9606911 
 01/07  08:00:00,139864324.11456007,139864324.11456007,349845067.2649101 
 01/07  09:00:00,154840017.02443564,154840017.02443564,312700097.01634395 
 01/07  10:00:00,168818923.40154085,168818923.40154088,275918947.9438331 
 01/07  11:00:00,198418424.61389795,198418424.61389792,260293731.88061476 
 01/07  12:00:00,219055072.93858606,219055072.93858606,222199478.6802662 
 01/07  13:00:00,203098871.4090525,203098871.4090525,207610680.386525 
 01/07  14:00:00,190374584.23231065,190374584.23231065,186604636.5543724 
 01/07  15:00:00,177743902.17958876,177743902.1795888,200312200.74991918 
 01/07  16:00:00,177897763.40856668,177897763.40856665,208250706.2209592 
 01/07  17:00:00,200280731.0064209,200280731.0064209,226866569.25689667 
 01/07  18:00:00,207591391.97826803,207591391.97826803,238236338.99319223 
 01/07  19:00:00,200490128.7760827,200490128.7760827,275338690.46379185 
 01/07  20:00:00,190514159.16115797,190514159.1611579,290991122.73833865 
 01/07  21:00:00,176290779.16557094,176290779.16557097,269121946.0504681 
 01/07  22:00:00,166237839.64364547,166237839.64364547,288512102.5262579 
 01/07  23:00:00,107048867.36935362,107048867.3693536,292992318.96427035 
 01/07  24:00:00,67701110.30791393,67701110.30791393,295630727.84968024 
 01/08  01:00:00,56497252.92194985,56497252.92194983,206009163.81805027 
 01/08  02:00:00,23081717.031925067,23081717.031925067,9928834.732080001 
 01/08  03:00:00,28419863.385473967,28419863.385473967,13187284.09812 
 01/08  04:00:00,22720193.54743757,22720193.54743757,9928834.732080001 
 01/08  05:00:00,43626320.86386675,43626320.86386675,19704182.8302 
 01/08  06:00:00,104008086.1744523,104008086.1744523,191741129.75498343 
 01/08  07:00:00,119525698.92529193,119525698.92529196,168999114.48926833 
 01/08  08:00:00,136510346.62660885,136510346.62660888,185779335.2524308 
 01/08  09:00:00,151722776.40022475,151722776.40022475,159288637.1534524 
 01/08  10:00:00,166012639.5015478,166012639.5015478,145928295.18447894 
 01/08  11:00:00,196314673.90035188,196314673.90035194,156292977.13517478 
 01/08  12:00:00,217479454.7136267,217479454.7136267,153892322.41171494 
 01/08  13:00:00,202105720.05009782,202105720.05009788,144773078.34561026 
 01/08  14:00:00,189214705.4851684,189214705.4851684,127702513.18494126 
 01/08  15:00:00,176101357.40649745,176101357.40649748,115080073.17315541 
 01/08  16:00:00,176065085.59728318,176065085.5972832,119700258.54221916 
 01/08  17:00:00,196772858.65150934,196772858.65150934,134419873.63007787 
 01/08  18:00:00,205682878.22297582,205682878.22297585,140144403.83467475 
 01/08  19:00:00,197942590.72583413,197942590.72583416,151455711.89858395 
 01/08  20:00:00,188178674.41808307,188178674.41808307,152022795.5398744 
 01/08  21:00:00,173742806.27621704,173742806.27621704,137420947.402961 
 01/08  22:00:00,163561994.0172817,163561994.01728174,136019216.48422864 
 01/08  23:00:00,103679239.3879097,103679239.3879097,124658888.45513014 
 01/08  24:00:00,64133532.49065991,64133532.49065991,103262113.8527638 
 01/09  01:00:00,53927765.42711146,53927765.427111454,51510028.64137043 
 01/09  02:00:00,22992726.727512233,22992726.727512233,9928834.732080001 
 01/09  03:00:00,28762172.90646188,28762172.90646188,13187284.09812 
 01/09  04:00:00,22885492.212141544,22885492.212141544,9928834.732080001 
 01/09  05:00:00,49106885.21647224,49106885.216472246,19704182.8302 
 01/09  06:00:00,102445143.7290752,102445143.72907521,112757900.34523445 
 01/09  07:00:00,118402452.22225216,118402452.22225216,114086172.76008599 
 01/09  08:00:00,136262641.73682547,136262641.73682547,169837987.76288077 
 01/09  09:00:00,151151525.30502135,151151525.30502135,138425003.28654182 
 01/09  10:00:00,165769707.76357436,165769707.7635744,132365983.96615171 
 01/09  11:00:00,196289199.8642708,196289199.86427084,136912552.3989178 
 01/09  12:00:00,217583864.72009158,217583864.7200916,158267751.51583642 
 01/09  13:00:00,202482554.6808569,202482554.68085694,140164111.54158697 
 01/09  14:00:00,191012489.01149175,191012489.01149178,132153474.35847315 
 01/09  15:00:00,177610486.3913342,177610486.39133424,115064347.8485171 
 01/09  16:00:00,176410900.67593542,176410900.67593545,115053824.35300863 
 01/09  17:00:00,196716541.16656187,196716541.1665619,126219554.49934623 
 01/09  18:00:00,205639768.06818715,205639768.06818718,145081801.9133506 
 01/09  19:00:00,198027188.4156376,198027188.4156376,146157549.0900493 
 01/09  20:00:00,188281331.1409546,188281331.1409546,153165305.9507901 
 01/09  21:00:00,173928547.15304044,173928547.15304047,135641735.91699427 
 01/09  22:00:00,163545013.4108708,163545013.4108708,132769166.52970326 
 01/09  23:00:00,103015661.12367238,103015661.12367238,95837506.52923304 
 01/09  24:00:00,63527129.44580695,63527129.44580696,76877615.3426081 
 01/10  01:00:00,54160352.17501113,54160352.175011136,49670552.29637057 
 01/10  02:00:00,23061817.329469748,23061817.329469748,9928834.732080001 
 01/10  03:00:00,28691244.237130065,28691244.237130065,13187284.09812 
 01/10  04:00:00,23018594.194140345,23018594.194140345,9928834.732080001 
 01/10  05:00:00,54567855.82577769,54567855.825777695,19704182.8302 
 01/10  06:00:00,105336722.59405679,105336722.59405679,188301288.940648 
 01/10  07:00:00,120537387.10494538,120537387.10494538,185602114.73223567 
 01/10  08:00:00,137693778.6874684,137693778.6874684,240072005.17764476 
 01/10  09:00:00,152707389.99409503,152707389.99409503,212700166.49379385 
 01/10  10:00:00,166598304.60242724,166598304.60242727,171506975.61124215 
 01/10  11:00:00,196559802.15221223,196559802.15221226,164252170.16777185 
 01/10  12:00:00,217446587.14043134,217446587.14043137,158897713.841393 
 01/10  13:00:00,202086116.13799596,202086116.137996,140189057.55578595 
 01/10  14:00:00,189118320.53100315,189118320.53100315,132200824.98867 
 01/10  15:00:00,176045608.12256154,176045608.12256157,115066160.62140813 
 01/10  16:00:00,176128107.54064545,176128107.54064548,118474626.42979722 
 01/10  17:00:00,196630115.18833807,196630115.18833807,130500765.23231156 
 01/10  18:00:00,205616160.64764744,205616160.64764744,137475240.54181695 
 01/10  19:00:00,197976001.1314559,197976001.1314559,158986694.5306205 
 01/10  20:00:00,188027207.46800458,188027207.46800464,166191577.12261552 
 01/10  21:00:00,173741155.73182112,173741155.73182112,150215435.7528044 
 01/10  22:00:00,164097433.92098415,164097433.92098415,181857914.93823248 
 01/10  23:00:00,104578408.08849521,104578408.08849521,165234701.2383918 
 01/10  24:00:00,65181321.232574426,65181321.23257443,155225516.56623214 
 01/11  01:00:00,55005360.77261536,55005360.77261536,86583601.41421613 
 01/11  02:00:00,22992408.821031317,22992408.821031317,9928834.732080001 
 01/11  03:00:00,28761528.281022463,28761528.281022463,13187284.09812 
 01/11  04:00:00,22889221.051556375,22889221.051556375,9928834.732080001 
 01/11  05:00:00,49519058.64320813,49519058.643208146,19704182.8302 
 01/11  06:00:00,102268247.73212361,102268247.73212361,184591513.43282405 
 01/11  07:00:00,117275733.8251622,117275733.8251622,167671539.7344699 
 01/11  08:00:00,123837709.46106863,123837709.46106863,154740436.50399512 
 01/11  09:00:00,141915896.38522372,141915896.38522372,155901527.40600622 
 01/11  10:00:00,168443444.17878,168443444.17878002,202640110.81980944 
 01/11  11:00:00,197773677.81433228,197773677.8143323,198549314.20947507 
 01/11  12:00:00,218379982.26058966,218379982.2605897,193589136.56850642 
 01/11  13:00:00,204106744.972456,204106744.97245604,179609793.30781963 
 01/11  14:00:00,191051899.06317958,191051899.06317958,154084882.04614764 
 01/11  15:00:00,178363737.3976368,178363737.39763683,152878150.7474457 
 01/11  16:00:00,178335684.4947196,178335684.4947196,150013365.3370195 
 01/11  17:00:00,197385677.69087392,197385677.69087392,170049953.5690748 
 01/11  18:00:00,206598896.47684884,206598896.47684884,180734485.94480956 
 01/11  19:00:00,198717598.81894267,198717598.8189427,192975172.14518827 
 01/11  20:00:00,187324426.53005084,187324426.53005087,172457206.00046062 
 01/11  21:00:00,174734976.22345507,174734976.22345507,181473993.97264048 
 01/11  22:00:00,164522651.69108108,164522651.69108108,181480507.69017828 
 01/11  23:00:00,103473335.4366117,103473335.4366117,185251560.48310345 
 01/11  24:00:00,66593956.569326386,66593956.569326386,183311939.32205802 
 01/12  01:00:00,56623393.462711304,56623393.462711304,94518575.52817738 
 01/12  02:00:00,22961336.422196373,22961336.422196373,9928834.732080001 
 01/12  03:00:00,28518843.915388823,28518843.91538882,13187284.09812 
 01/12  04:00:00,22832292.638707045,22832292.63870705,9928834.732080001 
 01/12  05:00:00,47813282.521306485,47813282.521306485,19704182.8302 
 01/12  06:00:00,102395460.73277454,102395460.73277456,198781725.91892305 
 01/12  07:00:00,117678850.88037226,117678850.88037226,195863601.0864971 
 01/12  08:00:00,124737584.4140687,124737584.41406871,196646226.29742512 
 01/12  09:00:00,141573394.9544357,141573394.9544357,199381573.2932922 
 01/12  10:00:00,158950367.91241586,158950367.9124158,198132946.82968074 
 01/12  11:00:00,198924359.61608052,198924359.61608055,237431565.54570788 
 01/12  12:00:00,218372485.06968966,218372485.06968963,225100284.59425896 
 01/12  13:00:00,201024334.73697037,201024334.73697037,196215907.87434012 
 01/12  14:00:00,189500940.92378822,189500940.92378825,178015649.4168197 
 01/12  15:00:00,175266328.1608848,175266328.1608848,162457667.93711275 
 01/12  16:00:00,175590752.3948068,175590752.3948068,178473112.36187786 
 01/12  17:00:00,194728028.91381386,194728028.9138139,201187927.86778402 
 01/12  18:00:00,203362287.13841853,203362287.13841853,241478693.95468464 
 01/12  19:00:00,195017371.72580495,195017371.72580498,258427699.87818843 
 01/12  20:00:00,184063685.21394873,184063685.21394873,263744306.74214432 
 01/12  21:00:00,169753043.58146587,169753043.58146587,254616791.90156937 
 01/12  22:00:00,161243317.10753012,161243317.10753012,291103581.02046674 
 01/12  23:00:00,105707416.59323896,105707416.59323898,280899822.3040747 
 01/12  24:00:00,65825709.51634889,65825709.5163489,260268583.88940498 
 01/13  01:00:00,55885103.88459262,55885103.88459262,163979346.48945326 
 01/13  02:00:00,22899744.48744341,22899744.48744341,9928834.732080001 
 01/13  03:00:00,28429164.055549912,28429164.055549912,13187284.09812 
 01/13  04:00:00,22734883.13863237,22734883.13863237,9928834.732080001 
 01/13  05:00:00,43545766.09010017,43545766.09010017,19704182.8302 
 01/13  06:00:00,104585571.9688069,104585571.9688069,221873189.1514528 
 01/13  07:00:00,120800599.36677314,120800599.36677314,233843357.1305942 
 01/13  08:00:00,138900742.28689027,138900742.28689027,304410876.7828271 
 01/13  09:00:00,153791725.92660666,153791725.92660666,258787671.6537461 
 01/13  10:00:00,167176210.84429625,167176210.84429625,198727001.4510145 
 01/13  11:00:00,196867328.328049,196867328.328049,186439710.00019103 
 01/13  12:00:00,217767146.5397993,217767146.53979933,167336484.90143746 
 01/13  13:00:00,201829440.6882029,201829440.6882029,150379876.27580047 
 01/13  14:00:00,188996861.11655346,188996861.11655346,122759015.72589657 
 01/13  15:00:00,176058362.9242132,176058362.92421323,126717367.8657225 
 01/13  16:00:00,176357663.97577265,176357663.97577268,132769810.08076273 
 01/13  17:00:00,196947353.62912863,196947353.6291287,153294077.50425392 
 01/13  18:00:00,206195896.16102085,206195896.16102087,166369445.79694736 
 01/13  19:00:00,198685266.6560297,198685266.65602976,188796450.9375596 
 01/13  20:00:00,189156404.84070355,189156404.84070355,203919761.85135025 
 01/13  21:00:00,175488224.81338024,175488224.81338024,216243333.67069042 
 01/13  22:00:00,165811088.52256376,165811088.52256376,260085341.82337356 
 01/13  23:00:00,106568313.37475267,106568313.37475267,264746531.3190529 
 01/13  24:00:00,67869476.21531557,67869476.21531557,297644288.95776176 
 01/14  01:00:00,56928740.00564468,56928740.00564468,228156205.21090114 
 01/14  02:00:00,23107222.72634795,23107222.72634795,9928834.732080001 
 01/14  03:00:00,28458256.593187116,28458256.593187116,13187284.09812 
 01/14  04:00:00,22770940.533820085,22770940.533820085,9928834.732080001 
 01/14  05:00:00,49721042.1790448,49721042.1790448,19704182.8302 
 01/14  06:00:00,108315828.40752561,108315828.40752563,343422341.40328354 
 01/14  07:00:00,123444822.38557601,123444822.38557601,334900550.7924081 
 01/14  08:00:00,140519650.12602758,140519650.12602758,383801022.0958477 
 01/14  09:00:00,153778080.3323685,153778080.3323685,267523852.3835806 
 01/14  10:00:00,166588668.11940852,166588668.11940855,165185373.88903052 
 01/14  11:00:00,196508918.59777823,196508918.59777823,171889411.75285357 
 01/14  12:00:00,217394825.92426443,217394825.9242645,155389644.0000349 
 01/14  13:00:00,202003004.61032107,202003004.6103211,144183588.97535452 
 01/14  14:00:00,189100301.55488375,189100301.55488375,130427537.76789123 
 01/14  15:00:00,176166556.37814224,176166556.37814224,125162563.01839656 
 01/14  16:00:00,177301364.7301352,177301364.7301352,171372926.72648472 
 01/14  17:00:00,198751976.0980949,198751976.09809488,235866811.10037556 
 01/14  18:00:00,208382886.00660944,208382886.00660944,269696099.55598706 
 01/14  19:00:00,200805008.82247347,200805008.82247347,292347839.3396843 
 01/14  20:00:00,190762101.38709828,190762101.3870983,299265103.17605066 
 01/14  21:00:00,176655878.0915345,176655878.0915345,293342211.3461499 
 01/14  22:00:00,166713649.3602788,166713649.3602788,317688285.8684758 
 01/14  23:00:00,107249396.53599478,107249396.53599478,307174810.574142 
 01/14  24:00:00,67808842.889042,67808842.88904202,285785221.0572946 
 01/15  01:00:00,56208181.313775204,56208181.3137752,191927724.39132676 
 01/15  02:00:00,23104848.238633424,23104848.238633424,9928834.732080001 
 01/15  03:00:00,28461206.4074326,28461206.4074326,13187284.09812 
 01/15  04:00:00,22770483.29194081,22770483.29194081,9928834.732080001 
 01/15  05:00:00,46464090.524507925,46464090.524507925,19704182.8302 
 01/15  06:00:00,106223993.57336861,106223993.57336861,306452518.2956548 
 01/15  07:00:00,122037714.88341211,122037714.88341212,295609981.80114794 
 01/15  08:00:00,139653498.70770398,139653498.70770398,342154767.4633945 
 01/15  09:00:00,155273458.49940962,155273458.49940962,342461562.0809525 
 01/15  10:00:00,169390190.81085983,169390190.8108598,306715489.88524634 
 01/15  11:00:00,198344916.11546022,198344916.11546016,252391037.8661309 
 01/15  12:00:00,217960218.04246062,217960218.04246062,183998576.98045877 
 01/15  13:00:00,201967481.9925998,201967481.99259982,143101740.08864325 
 01/15  14:00:00,189019553.33047277,189019553.3304728,133591756.55034319 
 01/15  15:00:00,175952224.371772,175952224.37177202,115107229.74014409 
 01/15  16:00:00,176012491.66129076,176012491.66129076,118147646.799095 
 01/15  17:00:00,196624920.65697107,196624920.6569711,137565588.21059126 
 01/15  18:00:00,205897142.20804995,205897142.20805,154346576.34586817 
 01/15  19:00:00,198411206.3771233,198411206.3771233,176202298.32597238 
 01/15  20:00:00,188928292.70156395,188928292.70156398,190675062.17623156 
 01/15  21:00:00,174608597.3877734,174608597.3877734,174341194.68111178 
 01/15  22:00:00,165905175.09662655,165905175.09662652,261608136.98193052 
 01/15  23:00:00,107238570.70050812,107238570.70050812,306353791.98282295 
 01/15  24:00:00,68026275.38525666,68026275.38525666,294868993.0543068 
 01/16  01:00:00,56410355.31808045,56410355.318080455,201459713.77891654 
 01/16  02:00:00,23115953.080140308,23115953.080140308,9928834.732080001 
 01/16  03:00:00,28467442.656441387,28467442.656441387,13187284.09812 
 01/16  04:00:00,22779259.766555097,22779259.766555097,9928834.732080001 
 01/16  05:00:00,46970347.63812388,46970347.63812388,19704182.8302 
 01/16  06:00:00,106131378.04306087,106131378.04306087,301129083.0257176 
 01/16  07:00:00,122016885.59949526,122016885.59949526,293865052.19172597 
 01/16  08:00:00,139642398.39696997,139642398.39697,341188585.9955116 
 01/16  09:00:00,154812301.80985725,154812301.80985725,319427281.59712505 
 01/16  10:00:00,168970815.803757,168970815.803757,288043768.7058148 
 01/16  11:00:00,198824503.7712203,198824503.77122033,272887012.1538998 
 01/16  12:00:00,219529917.7532406,219529917.7532406,253401123.14853278 
 01/16  13:00:00,203255114.55153096,203255114.55153093,202375480.0358694 
 01/16  14:00:00,189677174.32520598,189677174.325206,163657980.57771248 
 01/16  15:00:00,176288458.09663928,176288458.09663928,130821755.0694278 
 01/16  16:00:00,176739202.2511705,176739202.25117052,147359274.12645102 
 01/16  17:00:00,197803591.36534837,197803591.36534834,176727382.87987038 
 01/16  18:00:00,206905591.6900471,206905591.6900471,206217660.74800837 
 01/16  19:00:00,199161052.79864928,199161052.7986493,200393713.77442455 
 01/16  20:00:00,189538408.5098033,189538408.5098033,222854465.00639084 
 01/16  21:00:00,175360957.61110312,175360957.61110312,220473550.8273365 
 01/16  22:00:00,165252309.30969608,165252309.30969608,223078464.11451367 
 01/16  23:00:00,105488622.42282791,105488622.42282791,218637358.26458204 
 01/16  24:00:00,65797431.4511979,65797431.451197915,195634701.9233759 
 01/17  01:00:00,54490867.61711361,54490867.6171136,103089304.47258541 
 01/17  02:00:00,23111767.535237476,23111767.535237476,9928834.732080001 
 01/17  03:00:00,28471743.020886794,28471743.020886794,13187284.09812 
 01/17  04:00:00,22779129.93105649,22779129.93105649,9928834.732080001 
